INSTNM,HIGHDEG,CONTROL,ADM_RATE,UGDS
Velvet Touch Academy of Cosmetology,1,3,NULL,61
Ambiance Beauty & Barber Academy Inc,1,3,NULL,24
Diamond Beauty College,1,3,NULL,122
Unitek College,1,3,NULL,73
University Academy of Hair Design,1,3,NULL,65
Florida Institute of Recording Sound and Technology,1,3,NULL,152
New Dimensions Beauty Academy Inc,1,3,NULL,46
Jolei's Hair Institute,1,3,NULL,41
Paul Mitchell the School-Reno,1,3,NULL,211
Boise Barber College,1,3,NULL,91
Austin Kade Academy,1,3,NULL,193
Aesthetic Science Institute,1,3,NULL,79
Elaine Sterling Institute,1,3,NULL,133
Wade Gordon Hairdressing Academy,1,3,NULL,99
Mitsu Sato Hair Academy,1,3,NULL,36
SAE Institute of Technology-Los Angeles,1,3,NULL,225
FVI School of Nursing and Technology,1,3,NULL,87
SAE Institute of Technology-Atlanta,2,3,NULL,218
Academy di Firenze,1,3,NULL,20
SAE Institute of Technology-Miami,1,3,NULL,233
Colorado State University-Global Campus,4,1,NULL,5282
Paul Mitchell the School-Overland Park,1,3,NULL,157
Medspa Academies,1,3,NULL,130
Brighton Institute of Cosmetology,1,3,NULL,55
Strayer University-Minnesota,4,3,NULL,110
Strayer University-Illinois,0,3,NULL,160
West Coast University-Dallas,0,3,0.5,320
Stevens-Henager College,2,2,NULL,64
National American University-Bellevue,0,3,NULL,217
National American University-Burnsville,2,3,NULL,161
National American University-Mesquite,3,3,NULL,189
Empire Beauty School-Savannah,1,3,NULL,164
Ogle School Hair Skin Nails-Denton,1,3,NULL,151
Empire Beauty School-West Greensboro,1,3,NULL,111
California College San Diego,2,2,NULL,98
California College San Diego,2,2,NULL,96
Old Town Barber College-Topeka,1,3,NULL,28
Jolie Hair and Beauty Academy-Northfield,1,3,NULL,214
Hays Academy of Hair Design,1,3,NULL,63
Bellus Academy,1,3,NULL,216
Cortiva Institute-Seattle,1,3,NULL,102
MotoRing Technical Training Institute,1,3,1,10
Leon Studio One School of Hair Design & Career Training Center,1,3,NULL,19
Columbia College,1,3,NULL,147
Unitek College,1,3,NULL,88
ITT Technical Institute-Philadelphia,0,3,0.877,559
ITT Technical Institute-Marlton,0,3,0.9251,312
ITT Technical Institute-Germantown,0,3,0.8889,50
ITT Technical Institute-Grand Rapids,0,3,0.92,51
ITT Technical Institute-Southfield,0,3,0.8921,143
ITT Technical Institute-West Palm Beach,2,3,0.6902,274
ITT Technical Institute-Salem,0,3,0.9633,191
ITT Technical Institute-Deerfield Beach,0,3,0.4706,72
ITT Technical Institute-Indianapolis East,2,3,0.9245,337
ITT Technical Institute-Douglasville,0,3,0.7439,155
ITT Technical Institute-Overland Park,0,3,0.7857,171
ITT Technical Institute-Springfield,0,3,0.9918,202
ITT Technical Institute-West Chester,0,3,0.6731,61
University of Phoenix-McAllen Campus,0,3,NULL,128
Pennsylvania State University-World Campus,4,1,0.7138,4881
Medical Career Institute,1,3,NULL,77
Advance Beauty Techs Academy,1,3,NULL,61
Elevate Salon Institute-Westminster,1,3,NULL,49
Brand College,1,3,0.8125,14
Hinton Barber and Beauty College,1,3,NULL,56
Advanced Career Institute,1,3,NULL,241
Digital Film Academy,1,3,NULL,38
MyComputerCareer.edu-Raleigh,1,3,NULL,496
South University-Austin,4,3,0.5,141
South University-Cleveland,2,3,0.38,238
Bryant & Stratton College-Online,3,3,NULL,2132
Virginia College-Florence,0,3,NULL,458
Ogle School Hair Skin Nails-San Antonio,1,3,NULL,170
Elizabethtown College School of Continuing and Professional Studies,4,2,NULL,365
Fortis College-Cutler Bay,0,3,NULL,203
Anamarc College-El Paso East,2,3,NULL,269
Ideal Beauty Academy,1,3,NULL,9
Minnesota School of Cosmetology-Plymouth Campus,1,3,NULL,86
Mercyhurst University-North East Campus,2,2,NULL,1032
Warner Pacific University Professional and Graduate Studies,4,2,NULL,856
Platt College-Riverside,2,3,NULL,334
Savannah Law School,0,3,NULL,NULL
Empire Beauty School-Glen Burnie,1,3,NULL,194
Altierus Career College-Woodbridge,1,3,NULL,570
Everest College-Kansas City,1,3,NULL,406
International School of Cosmetology,1,3,NULL,70
InterCoast Career Institute-Salem,1,3,NULL,34
American National University-Canton,0,3,NULL,89
Vatterott College-Fairview Heights,1,3,NULL,493
Ross Medical Education Center-Dayton,1,3,NULL,94
Ross Medical Education Center-Ontario,1,3,NULL,136
Ross Medical Education Center-Bowling Green,1,3,NULL,128
Florida Institute of Technology-Online,4,2,NULL,2304
Rasmussen University-Kansas,0,3,0.7195,135
Columbia Institute,1,3,NULL,45
School of Missionary Aviation Technology,1,2,NULL,66
Ace Cosmetology and Barber Training Center,1,3,NULL,16
Manthano Christian College,2,2,NULL,28
California Miramar University,4,3,NULL,66
Rocky Vista University,4,3,NULL,NULL
Virginia College-Greensboro,0,3,NULL,468
The College of Health Care Professions-Dallas,0,3,NULL,134
The College of Health Care Professions-Fort Worth,0,3,NULL,208
Shear Finesse Beauty Academy,1,3,NULL,23
Academy of Salon Professionals,1,3,NULL,26
CyberTex Institute of Technology,1,3,NULL,217
UEI College-Santa Cruz,1,3,NULL,131
New England Tractor Trailer Training School of CT-Bridgeport,1,3,NULL,259
Gemini School of Visual Arts & Communication,1,3,1,10
Paul Mitchell the School-Woodbridge,1,3,NULL,121
College of the Muscogee Nation,2,1,NULL,182
The Salon Professional Academy-Huntsville,1,3,NULL,48
Midwives College of Utah,3,2,NULL,151
Aspen Beauty Academy of Laurel,1,3,NULL,59
M T Training Center,1,3,NULL,62
Berks Career & Technology Center,1,1,NULL,59
Future Generations University,4,2,NULL,NULL
Carthage R9 School District-Carthage Technical Center,1,1,0.7143,11
Grace Mission University,4,2,NULL,109
World A Cuts Barber Institute,1,3,NULL,31
Photographic Center Northwest,1,2,NULL,9
Verve College,1,3,NULL,233
Sotheby's Institute of Art-NY,4,3,NULL,NULL
Top Nails & Hair Beauty School,1,3,NULL,40
Radians College,2,3,NULL,180
Santa Ana Beauty College,1,3,NULL,114
Shepherds College,1,2,0.7059,59
Woodruff Medical and Wellness Training,1,3,NULL,100
Helms College,1,2,NULL,127
American Academy of Personal Training,1,3,NULL,106
Technology Center,0,3,NULL,35
Ukiah Adult School,0,1,0.6102,59
Riverside County Office of Education-School of Career Education,1,1,NULL,386
Institute of Health Sciences,1,3,NULL,55
Mid-South Christian College,3,2,NULL,27
Advanced Computing Institute,2,3,NULL,211
New York Institute of Beauty,1,3,NULL,80
Ultrasound Medical Institute,2,3,NULL,8
Beautiful You School of Nail Technology,1,3,NULL,17
Harmon's Beauty School,1,3,NULL,13
Xavier College School of Nursing,1,3,NULL,52
Lawrence & Company College of Cosmetology,0,3,1,57
Cactus Academy,1,3,NULL,97
Kaizen Beauty Academy,1,3,NULL,34
Southern Texas Careers Academy,1,3,NULL,35
Sharp Edgez Barber Institute,1,3,NULL,56
The Salon Professional Academy-Nashville,1,3,NULL,69
Cosmotech School of Cosmetology,1,3,NULL,45
Prestige Health & Beauty Sciences Academy,1,3,NULL,17
Grace College of Barbering,1,2,NULL,25
California Career Institute,1,3,0.7895,45
Cosmo Factory Cosmetology Academy,1,3,NULL,30
Grace School of Theology,4,2,NULL,16
Yeshiva Gedolah Kesser Torah,3,2,1,70
Universal Training Institute,1,3,NULL,165
Yeshiva Yesodei Hatorah,3,2,1,64
Center for the Healing Arts,1,3,NULL,53
Bonnie Joseph Academy of Cosmetology & Barbering,1,3,NULL,28
Healthcare Training Institute,1,2,NULL,31
J D Academy of Salon and Spa,1,3,NULL,36
Boca Beauty Academy,1,3,NULL,200
United Medical and Business Institute,1,3,NULL,22
Paul Mitchell the School-Jersey Shore,1,3,NULL,131
City Pointe Beauty Academy,1,3,NULL,49
The Chrysm Institute of Esthetics,1,3,NULL,96
Sanford Burnham Prebys Medical Discovery Institute,4,2,NULL,NULL
National Personal Training Institute of Columbus,1,3,NULL,75
Bly's School of Cosmetology,1,3,NULL,96
Toni & Guy Hairdressing Academy-Manteca,1,3,NULL,54
Belle Academy of Cosmetology LLC,0,1,NULL,6
Strayer University-Missouri,0,3,NULL,71
Dorsey Business Schools-Lansing,1,3,NULL,144
ITT Technical Institute-Pensacola,0,3,0.8696,165
ITT Technical Institute-San Antonio East,0,3,0.9556,170
MedTech Institute-Orlando Campus,1,3,NULL,376
Tulsa Welding School-Tulsa,1,3,NULL,125
Empire Beauty School-Augusta,0,3,NULL,79
South University-High Point,0,3,0.3704,203
Empire Beauty School-Vernon Hills,0,3,NULL,68
Empire Beauty School-Stone Park,0,3,NULL,196
Court Reporting Institute of St Louis,2,3,NULL,161
San Joaquin Valley College-Lancaster,1,3,NULL,167
San Joaquin Valley College-San Diego,0,3,NULL,9
Ohio Business College-Dayton,1,3,NULL,54
Empire Beauty School-Rochester,0,3,NULL,133
American Career College-Long Beach,1,3,NULL,401
Ross Medical Education Center-Kokomo,0,3,NULL,115
Ross Medical Education Center-Erlanger,0,3,NULL,25
Ross Medical Education Center-Charleston,0,3,NULL,66
L'Ecole Culinaire-Kansas City,0,3,NULL,73
Cortiva Institute-Houston,1,3,NULL,350
InterCoast Colleges-Fairfield,1,3,NULL,7
Vatterott College-ex'treme Institute by Nelly-St Louis,0,3,NULL,402
Southern Careers Institute-San Antonio,0,3,NULL,279
College of Business and Technology-Miami Gardens,2,3,NULL,50
Milan Institute of Cosmetology-Nampa,0,3,NULL,112
Milan Institute-Merced,0,3,NULL,148
Midwest Technical Institute-Missouri,0,3,NULL,240
Finger Lakes School of Massage,1,3,NULL,57
Augusta University,4,1,0.4103,5456
Middle Georgia State University,3,1,0.4486,7164
Trenz Beauty Academy,1,3,NULL,34
Paul Mitchell the School-Denver,1,3,NULL,111
Academy of Interactive Entertainment,1,2,0.7647,43
Arrojo Cosmetology School,1,3,NULL,85
Cosmetology Academy of Texarkana,1,3,NULL,20
Veritas Baptist College,4,2,NULL,66
Lynnes Welding Training,1,3,NULL,25
Aviation Institute of Maintenance-Las Vegas,0,3,NULL,42
Tulsa Technology Center-Owasso Campus,0,1,NULL,323
Tulsa Technology Center-Sand Springs Campus,0,1,NULL,196
National American University-Austin South,0,3,NULL,120
National American University-Lewisville,0,3,NULL,158
National American University-Georgetown,2,3,NULL,173
National American University-Richardson,0,3,NULL,197
National American University-Rochester,0,3,NULL,149
National American University-Weldon Spring,0,3,NULL,90
National American University-Wichita West,0,3,NULL,281
National American University-Indianapolis,2,3,NULL,198
National American University-Tigard,0,3,NULL,46
The Art Institute of St Louis,0,3,NULL,415
DeVry College of New York,4,3,0.7581,1398
DeVry University-Arizona,4,3,0.8834,1203
DeVry University-California,4,3,0.8381,7436
DeVry University-Colorado,4,3,0.7419,865
DeVry University-Florida,4,3,0.7336,2383
DeVry University-Georgia,4,3,0.8064,2692
DeVry University-Illinois,4,3,0.704,20112
DeVry University-Indiana,4,3,0.7714,262
DeVry University-Kentucky,4,3,0.5385,66
DeVry University-Maryland,4,3,0.8235,63
DeVry University-Michigan,4,3,0.6667,184
DeVry University-Minnesota,4,3,0.7105,284
DeVry University-Missouri,4,3,0.7826,807
DeVry University-Nevada,4,3,0.8,292
DeVry University-New Jersey,4,3,0.7978,1452
DeVry University-North Carolina,4,3,0.7246,495
DeVry University-Ohio,4,3,0.7807,2762
DeVry University-Oklahoma,4,3,0.7931,130
DeVry University-Oregon,4,3,0.5,88
DeVry University-Pennsylvania,4,3,0.8091,1110
DeVry University-Tennessee,4,3,0.6667,281
DeVry University-Texas,4,3,0.8329,2485
DeVry University-Utah,4,3,0.75,92
DeVry University-Virginia,4,3,0.7952,783
DeVry University-Washington,4,3,0.7778,466
DeVry University-Wisconsin,4,3,0.4545,148
University of North Georgia,4,1,0.6102,14502
South Georgia State College,2,1,NULL,2459
Northeastern University Professional Programs,0,2,NULL,2124
Georgia Military College-Distance Learning Campuses,2,1,NULL,4888
Brown Mackie College-Dallas,0,3,NULL,308
American Institute-Toms River,0,3,NULL,140
Arizona College-Mesa,0,3,NULL,162
American College of Healthcare and Technology,0,3,NULL,73
Texas A&M University-Central Texas,4,1,NULL,1747
Central Georgia Technical College,2,1,NULL,7146
Barber School of Pittsburgh,1,3,NULL,35
Innovate Salon Academy,1,3,NULL,101
Arizona State University Digital Immersion,4,1,0.6343,8227
Louisiana Delta Community College,2,1,NULL,3050
Troy University-Phenix City Campus,0,1,NULL,NULL
Troy University-Montgomery Campus,0,1,NULL,NULL
Troy University-Dothan Campus,0,1,NULL,NULL
Troy University-Online,0,1,NULL,NULL
Troy University-Support Sites,0,1,NULL,NULL
Global MBA Latin American Managers Program Satellite Campus,0,2,NULL,NULL
Arkansas College of Barbering and Hair Design,0,3,NULL,NULL
Harding School of Theology,0,2,NULL,NULL
Career Academy of Hair Design-Siloam Springs,0,3,NULL,NULL
Career Academy of Hair Design-Rogers,0,3,NULL,NULL
Career Academy of Hair Design-Fayetteville,0,3,NULL,NULL
Alliant International University-Fresno,0,2,NULL,NULL
Alliant International University-Los Angeles,0,2,NULL,NULL
Alliant International University-San Francisco,0,2,NULL,NULL
Alliant International University-Irvine,0,2,NULL,NULL
Alliant International University-Sacramento,0,2,NULL,NULL
Casa Loma College-Anaheim Campus,0,2,NULL,NULL
Marinello School of Beauty-Bell,0,3,NULL,NULL
Marinello School of Beauty-City of Industry,0,3,NULL,NULL
Marinello School of Beauty-Paramount,0,3,NULL,NULL
Marinello School of Beauty-Huntington Beach,0,3,NULL,NULL
Marinello School of Beauty-Layton,0,3,NULL,NULL
Marinello School of Beauty-Ogden,0,3,NULL,NULL
Marinello School of Beauty-Cathedral City,0,3,NULL,NULL
Marinello School of Beauty-Murrieta,0,3,NULL,NULL
Marinello School of Beauty-Napa,0,3,NULL,NULL
Marinello School of Beauty-Seaside,0,3,NULL,NULL
Marinello School of Beauty-San Mateo,0,3,NULL,NULL
Marinello School of Beauty-Hayward,0,3,NULL,NULL
Marinello School of Beauty-Castro Valley,0,3,NULL,NULL
Marinello School of Beauty-Palmdale,0,3,NULL,NULL
Marinello School of Beauty-San Rafael,0,3,NULL,NULL
San Jose Campus,0,3,NULL,NULL
Franciscan School of Theology,0,2,NULL,NULL
Golden Gate University-Los Angeles,0,2,NULL,NULL
Golden Gate University-Seattle,0,2,NULL,NULL
Golden Gate University-Silicon Valley,0,2,NULL,NULL
Humphreys College-Modesto,0,2,NULL,NULL
TONI&GUY Hairdressing Academy - Costa Mesa,0,3,NULL,NULL
IDEA at ATEP,0,1,NULL,NULL
Marinello School of Beauty-Whittier,0,3,NULL,NULL
Marinello School of Beauty-Reseda,0,3,NULL,NULL
Marinello School of Beauty-Ontario,0,3,NULL,NULL
Marinello School of Beauty-San Diego,0,3,NULL,NULL
Marinello School of Beauty-San Bernardino,0,3,NULL,NULL
Marinello School of Beauty-West Covina,0,3,NULL,NULL
Marinello School of Beauty-West Los Angeles,0,3,NULL,NULL
Marinello School of Beauty-Inglewood,0,3,NULL,NULL
Marinello School of Beauty-El Cajon,0,3,NULL,NULL
Marinello School of Beauty-Victorville,0,3,NULL,NULL
Marinello School of Beauty-Anaheim,0,3,NULL,NULL
Marinello School of Beauty-Simi Valley,0,3,NULL,NULL
Marinello School of Beauty-Lomita,0,3,NULL,NULL
Marinello School of Beauty-Chico,0,3,NULL,NULL
Marinello School of Beauty-Redding,0,3,NULL,NULL
Marinello School of Beauty-Fresno,0,3,NULL,NULL
Mount Saint Mary's University - Doheny Campus,0,2,NULL,NULL
San Joaquin General Hospital School of Radiation Technology,0,1,NULL,NULL
San Joaquin Valley College - Hanford,0,3,NULL,NULL
San Joaquin Valley College - Online,0,3,NULL,NULL
Jesuit School of Theology of Santa Clara University,0,2,NULL,NULL
Pinnacle College-Sacramento,0,3,NULL,NULL
Marinello School of Beauty-Bakersfield,0,3,NULL,NULL
Marinello School of Beauty-Visalia,0,3,NULL,NULL
UEI College,0,3,NULL,NULL
UEI College,0,3,NULL,NULL
UEI College,0,3,NULL,NULL
UEI College,0,3,NULL,NULL
UEI College,0,3,NULL,NULL
United Education Institute,0,3,NULL,NULL
UEI,0,3,NULL,NULL
UEI College,0,3,NULL,NULL
UEI College,0,3,NULL,NULL
Colorado Technical University,0,3,NULL,NULL
Marinello School of Beauty-Hamden,0,3,NULL,NULL
Marinello School of Beauty-Fairfield,0,3,NULL,NULL
Marinello School of Beauty-Willimantic,0,3,NULL,NULL
Porter and Chester Institute of Rocky Hill,0,3,NULL,NULL
Porter and Chester Institute of Enfield,0,3,NULL,NULL
Porter and Chester Institute of Waterbury,0,3,NULL,NULL
Porter and Chester Institute of Chicopee,0,3,NULL,NULL
Porter and Chester Institute of Worcester,0,3,NULL,NULL
Porter and Chester Institute of Canton,0,3,NULL,NULL
Porter and Chester Institute - New London,0,3,NULL,NULL
Strayer University-Takoma Park Campus,0,3,NULL,NULL
Barry University Law School,0,2,NULL,NULL
University of Southernmost Florida-Coral Gables Campus,0,3,NULL,NULL
Keiser University-Melbourne,0,2,NULL,NULL
Keiser University-Tallahassee,0,2,NULL,NULL
Keiser University-Daytona,0,2,NULL,NULL
Keiser University-Lakeland,0,2,NULL,NULL
Keiser University- Miami,0,2,NULL,NULL
Keiser University-Orlando,0,2,NULL,NULL
Keiser University-Sarasota,0,2,NULL,NULL
Keiser University-Jacksonville,0,2,NULL,NULL
Keiser University-Tampa,0,2,NULL,NULL
Keiser University-Pembroke Pines,0,2,NULL,NULL
Keiser University-Port St Lucie,0,2,NULL,NULL
Keiser University-West Palm Beach,0,2,NULL,NULL
Keiser University-Ft Myers,0,2,NULL,NULL
Manhattan Hairstyling Academy - North,0,3,NULL,NULL
Rasmussen University-Central Pasco,0,3,NULL,NULL
Rasmussen University-Fort Myers,0,3,NULL,NULL
Rasmussen University-Tampa/Brandon,0,3,NULL,NULL
Rasmussen University-Land O' Lakes,0,3,NULL,NULL
GMC-Sandersville,0,1,NULL,NULL
GMC-Madison,0,1,NULL,NULL
Portfolio Center - Waltham,0,3,NULL,NULL
Moody Theological Seminary and Graduate School--Michigan,0,2,NULL,NULL
Moody Bible Institute - Spokane,0,2,NULL,NULL
Saint Anthony College of Nursing - Highland Community College Campus,0,2,NULL,NULL
PJ's College of Cosmetology- Brownsburg,0,3,NULL,NULL
PJ's College of Cosmetology-Crestwood,0,3,NULL,NULL
PJ's College of Cosmetology- Jeffersonville,0,3,NULL,NULL
Ivy Tech Community College-Northcentral,0,1,NULL,NULL
Ivy Tech Community College-Columbus,0,1,NULL,NULL
Ivy Tech Community College-East Central,0,1,NULL,NULL
Ivy Tech Community College-Kokomo,0,1,NULL,NULL
Ivy Tech Community College-Lafayette,0,1,NULL,NULL
Ivy Tech Community College-Northeast,0,1,NULL,NULL
Ivy Tech Community College-South Central,0,1,NULL,NULL
Ivy Tech Community College-Southwest,0,1,NULL,NULL
Ivy Tech Community College-Wabash Valley,0,1,NULL,NULL
Ivy Tech Community College-Richmond,0,1,NULL,NULL
Ivy Tech Community College-Northwest,0,1,NULL,NULL
