INSTNM,HIGHDEG,CONTROL,ADM_RATE,UGDS
America Evangelical University,4,2,NULL,35
Gadsden Technical Institute,1,1,NULL,44
Virginia University of Integrative Medicine,4,2,NULL,NULL
Nashville Film Institute,1,3,NULL,83
Los Angeles Academy of Figurative Art,3,3,NULL,6
Westcliff University,4,3,0.8961,781
World Class Academy of Beauty Careers,1,3,NULL,12
Allied Health Careers Institute,1,3,NULL,148
Sacramento Ultrasound Institute,2,3,NULL,75
Regan Career Institute,1,3,NULL,46
Bolivar Technical College,2,2,0.3333,130
Baldy View Regional Occupational Program,0,1,NULL,31
MAK Beauty Institute,0,3,NULL,20
Reformed University,3,2,NULL,149
Mobile Technical Training,1,3,NULL,29
American Barber and Beauty Academy,1,3,NULL,30
Master's Barber & Styling College,1,3,NULL,22
Yeshiva Shaar Ephraim,3,2,NULL,99
California Institute of Arts & Technology,2,3,NULL,372
Elite Cosmetology Barber & Spa Academy,1,3,NULL,97
Cutting Edge Academy,1,3,NULL,79
Yeshiva Bais Aharon,3,2,0.75,31
Mechon L'hoyroa,3,2,NULL,55
My Beauty & Barber College,1,3,1,105
Elyon College,2,2,NULL,30
Western Michigan University Homer Stryker M.D. School of Medicine,4,2,NULL,NULL
Harmony Health Care Institute,1,3,0.8667,105
American Beauty Schools,1,3,NULL,37
Hogan Institute of Cosmetology and Esthetics,1,3,NULL,74
J's Barber College,1,3,NULL,47
Ann Webb Skin Institute,1,3,NULL,127
Apex Academy Hair Skin Nails School of Cosmetology,1,3,NULL,25
The Esthetic Institute,1,3,NULL,141
Kor Beauty Academy,0,3,NULL,39
EduMed Partners,1,3,NULL,108
Massage Institute of Memphis,1,3,NULL,28
Metro Detroit Barber College,1,2,NULL,20
Digital Media Institute at InterTech,1,2,0.2766,31
Yeshiva Ohr Naftoli,3,2,0.8947,26
Bais Medrash Mayan Hatorah,3,2,0.6667,46
Allgood Beauty Institute,0,3,NULL,19
Ray J's College of Hair,1,3,NULL,25
Delta Designs Cosmetology School,1,3,NULL,33
Gwinnett Institute,2,3,NULL,405
Career Quest Learning Center-Mt. Pleasant,2,3,NULL,117
Kansas City University,0,2,NULL,NULL
Manuel and Theresa's School of Hair Design,1,3,NULL,7
Cincinnati School of Barbering & Hair Design,1,3,NULL,20
L Makeup Institute,1,3,NULL,66
Peloton College,1,3,NULL,170
Northern Technical College,1,3,NULL,29
Maine Media College,4,2,NULL,0
Purdue University Northwest,4,1,0.2857,7546
Ross Medical Education Center - Kalamazoo,1,3,NULL,104
Ross College-Canton,2,3,NULL,206
Ross College-Grand Rapids North,1,3,NULL,75
American Institute-Somerset,1,3,NULL,266
Platt College-Anaheim,3,3,NULL,459
Advantage Career Institute,1,3,NULL,74
Bull City Durham Beauty and Barber College,1,3,NULL,14
Fortis College-Cutler Bay,2,3,NULL,338
Yeshiva Kollel Tifereth Elizer,0,2,0.7143,128
Strand Institute of Beauty & Esthetics,1,3,NULL,49
Arkansas Welding Academy,1,3,NULL,38
Unitech Training Academy-Baton Rouge,1,3,NULL,53
National American University-Garden City,3,3,NULL,0
Empire Beauty School-Tampa,1,3,NULL,88
Empire Beauty School-Lakeland,1,3,NULL,90
Galen College of Nursing-ARH,2,3,NULL,342
The Chicago School of Professional Psychology at San Diego,0,2,NULL,NULL
Tricoci University of Beauty Culture-Janesville,1,3,NULL,64
Unlimited Cosmetology School,1,3,NULL,22
Johnny Matthew's Hairdressing Training School,1,3,NULL,63
The Culinary School of Fort Worth,1,3,0.9483,82
Centralia Beauty College,1,3,NULL,31
University of Wisconsin-Milwaukee Flex,3,1,NULL,602
University of Wisconsin-Parkside Flex,3,1,NULL,70
Miller-Motte College-Edge Tech Academy,1,3,NULL,30
Bnos Zion Of Bobov Seminary,2,2,0.9531,142
ABC Adult School,1,1,NULL,77
Polytech Adult Education,1,1,0.9211,313
Blush School of Makeup,1,3,NULL,41
California Institute of Medical Science,1,3,NULL,25
Union Bible College,3,2,0.7586,56
Pets Playground Grooming School,1,3,NULL,5
San Bernardino Beauty College,1,3,NULL,75
Christina and Company Education Center,1,3,NULL,5
Institute of Medical Ultrasound,1,3,NULL,24
Mystros Barber Academy,1,2,NULL,35
European Medical School of Massage,1,3,NULL,18
Yeshiva Gedolah Tiferes Boruch,0,2,0.913,65
Yeshiva Chemdas Hatorah,2,2,0.8485,71
Women's Institute of Torah Seminary and College,3,2,0.8333,100
Yeshiva Gedolah Keren Hatorah,3,2,0.82,155
ICOHS College,1,2,NULL,101
Neo-Esthetique European Institute,1,3,NULL,200
Lehigh Valley Barber School,1,3,NULL,69
International Barber College,1,3,NULL,43
Brown Beauty Barber School,1,3,NULL,43
Rexburg College of Massage Therapy,1,3,NULL,57
Yeshiva Gedolah of Cliffwood,3,2,0.7,92
Goshen School of Cosmetology,1,3,NULL,30
IBS School of Cosmetology and Massage,1,3,NULL,52
UR Beauty & Barber Academy,1,3,NULL,77
Urban Barber College,1,3,NULL,150
Yeshivas Emek Hatorah,3,2,0.9429,84
Transitions Career Institute School of Nursing,1,3,NULL,113
Suncoast Technical Education Center,1,1,NULL,57
Stacey James Institute,1,3,NULL,40
Meridian University,4,3,NULL,NULL
Seminary Bnos Chaim,1,2,0.6241,200
Avenue Academy A Cosmetology Institute,1,3,NULL,32
Salon Professional Academy of San Antonio,1,3,NULL,87
Red Lake Nation College,2,1,NULL,130
Princess Institute of Beauty,1,3,NULL,47
Vogue International Academy,1,3,NULL,6
Independent Training & Apprenticeship Program,1,3,NULL,21
Victory Career College,1,3,NULL,123
Winonah's International School of Cosmetology,1,3,NULL,105
Yeshiva Gedola Tiferes Yerachmiel,2,2,0.4286,135
Southeastern Esthetics Institute,1,3,NULL,147
Installer Institute,1,3,NULL,26
Caris College,2,3,NULL,93
Contra Costa Medical Career College,1,3,NULL,701
Anousheh School of Hair,1,3,NULL,21
Another Level Barbering and Cosmetology School,1,3,NULL,58
The Salon Professional Academy-Georgetown,1,3,NULL,29
Elite Academy of Hair Design,1,3,NULL,48
Champion Christian College,3,2,NULL,77
D&S School of Cosmetology,1,3,NULL,9
DSDT,1,3,NULL,110
Houston School of Carpentry,1,3,NULL,135
Reiss-Davis Graduate School,4,2,NULL,NULL
GoodFellas Barber College,1,3,NULL,9
The Salon Professional Academy-Delray Beach,1,3,NULL,44
Lynnes Welding Training-Bismarck,1,3,NULL,20
Toni & Guy Hairdressing Academy-Idaho,1,3,NULL,53
No Grease Barber School,1,3,NULL,3
Pima Medical Institute-San Marcos,2,3,NULL,421
EDP University of Puerto Rico-Villalba,2,2,1,163
National American University-Killeen,3,3,NULL,0
Wade Gordon Hairdressing Academy,1,3,NULL,9
Chicago School of Professional Psychology at Dallas,0,2,NULL,NULL
American Massage & Bodywork Institute,1,3,NULL,120
KCK Beauty & Barber Academy,1,3,NULL,7
California College of Barbering and Cosmetology,1,3,NULL,213
Texas Tech University Health Sciences Center-El Paso,4,1,NULL,278
Ponce Health Sciences University-Centro Universitario de San Juan,4,3,NULL,NULL
The College of Health Care Professions-South San Antonio,1,3,NULL,288
Innovate Salon Academy,1,3,NULL,68
Chamberlain University-Louisiana,0,3,1,187
Drury University-College of Continuing Professional Studies,3,2,NULL,1236
Global Medical & Technical Training Institute,1,3,NULL,40
Salon Success Academy-West Covina,1,3,NULL,82
Indiana Institute of Technology-College of Professional Studies,3,2,NULL,3905
Advantage Technical College,0,3,NULL,175
Institute of Culinary Education,1,3,NULL,114
Universal Technical Institute-Bloomfield,1,3,NULL,733
Gould's Academy,1,3,NULL,126
Toni & Guy Hairdressing Academy-Rio Rancho,1,3,NULL,22
Career Quest Learning Center-Bay City Branch,2,3,NULL,62
WellSpring School of Allied Health-Springfield,1,3,NULL,73
Medical Career College of Northern California,1,3,0.7222,14
Premiere International College,2,3,NULL,13
Kenny's Beauty Academy,1,3,NULL,9
American Fitness and Nutrition Academy,1,3,NULL,17
San Diego Global Knowledge University,4,3,NULL,77
Global Tech College,1,3,NULL,7
Crown Cutz Academy Bristol,1,3,NULL,70
MCI,1,3,NULL,28
Central Pennsylvania Diesel Institute,1,3,NULL,16
Bellasa Professional Institute,1,3,NULL,66
PMCA Pittsburgh Multicultural Cosmetology Academy,1,3,NULL,8
Health and Technology Training Institute,0,2,NULL,44
Yeshiva of Ocean,2,2,0.4,40
Congregation Talmidei Mesivta Tiferes Shmiel Aleksander,3,2,NULL,179
Young Americans College of the Performing Arts,2,2,0.1616,143
Pro Beauty Academy,1,3,NULL,62
South Eastern Beauty Academy,1,3,NULL,51
Ohel Margulia Seminary,2,2,0.5783,204
Montana Barber Institute,1,3,NULL,24
Yeshivat Hechal Shemuel,3,2,0,60
Puerto Rico School of Nurse Anesthetists,4,3,NULL,NULL
American Institute of Healthcare & Technology,1,3,NULL,43
Premier Academy of Cosmetology,1,3,NULL,10
Yeshiva Gedolah of Woodlake Village,2,2,0.8684,65
Yeshiva Gedola Tiferes Yaakov Yitzchok,3,2,0.4773,62
University of Arkansas System eVersity,3,1,NULL,799
Careers Institute of America,1,3,NULL,18
Houston Barber School,1,3,NULL,115
Health-Tech Institute of Memphis,1,3,NULL,23
MIXED Institute of Cosmetology & Barber,1,3,NULL,75
Vski Cosmetology School,1,2,NULL,10
Shear Perfection Academy of Cosmetology,1,3,NULL,10
New York Seminary,2,2,0.6595,132
Deluxe Barber College,1,3,NULL,50
Falcon Institute of Health and Science,1,3,NULL,61
College Unbound,3,2,NULL,114
Midwest Barber College,1,3,NULL,15
SANS Technology Institute,4,3,NULL,131
Southern Careers Institute-Waco,0,3,NULL,68
Elevate Salon Institute,1,3,NULL,90
Ponce Health Sciences University-St Louis,4,3,NULL,NULL
Lil Lou's Beauty and Barber College-Hammond,1,3,NULL,11
Arizona College of Nursing-Dallas,0,3,0.4138,197
Arizona College of Nursing-Tempe,3,3,0.5217,710
The Salon Professional Academy-Washington DC,1,3,NULL,30
Valley College-Cleveland,0,3,NULL,54
National American University-Kings Bay,0,3,NULL,31
EDP University of Puerto Rico-Humacao,0,2,1,182
EDP University of Puerto Rico-Manati,0,2,1,284
UEI College-Sacramento,0,3,NULL,613
Fortis Institute-Cookeville,2,3,NULL,241
Paul Mitchell the School-San Jose,1,3,NULL,142
Derech Hachaim Seminary,1,2,0.9239,241
Avenue Five Institute-South Austin Campus,1,3,NULL,93
Glasgow Caledonian New York College,4,2,NULL,NULL
Pima Medical Institute-San Antonio,0,3,NULL,86
Lotus Professional College,1,3,NULL,62
Christ Mission College,3,2,NULL,45
Esteem Academy of Beauty,1,3,NULL,13
KC Beauty Academy,1,3,NULL,20
Urshan College,3,2,0.8365,302
Texas Healthtech Institute,1,3,NULL,77
Xtylo Beauty College,1,3,1,27
Tonsorial Arts Barber College,1,3,NULL,29
Michael's Barber & Hair Stylist Academy,1,3,NULL,21
Yeshiva Yesoda Hatorah Vetz Chaim,3,2,NULL,140
North-West College-San Diego,2,3,NULL,162
West Virginia Junior College-United Career Institute,0,3,NULL,3
Aviation Institute of Maintenance-Charlotte,0,3,NULL,22
Ponce Health Sciences University-East,0,3,0.4308,41
Educational Technical College,1,3,NULL,81
Fortis College-Landover,2,3,NULL,625
Stautzenberger College-Rockford Career College,2,3,NULL,472
WellSpring School of Allied Health-Wichita,0,3,NULL,38
Access Careers-Islandia,1,3,NULL,63
Troy University-Phenix City Campus,0,1,NULL,NULL
Troy University-Montgomery Campus,0,1,NULL,NULL
Troy University-Dothan Campus,0,1,NULL,NULL
Troy University-Online,0,1,NULL,NULL
Troy University-Support Sites,0,1,NULL,NULL
Arkansas College of Barbering and Hair Design,0,3,NULL,NULL
Harding School of Theology,0,2,NULL,NULL
Career Academy of Hair Design-Siloam Springs,0,3,NULL,NULL
Career Academy of Hair Design-Rogers,0,3,NULL,NULL
Career Academy of Hair Design-Fayetteville,0,3,NULL,NULL
Career Academy of Hair Design - Fort Smith,0,3,NULL,NULL
University of Arkansas Community College at Hope - Texarkana,0,1,NULL,NULL
Alliant International University-Fresno,0,3,NULL,NULL
Alliant International University-Los Angeles,0,3,NULL,NULL
Alliant International University-San Francisco,0,3,NULL,NULL
Alliant International University-Irvine,0,3,NULL,NULL
Alliant International University-Sacramento,0,3,NULL,NULL
Flashpoint Chicago A Campus of Columbia College Hollywood,0,2,NULL,NULL
FIDM-Fashion Institute of Design & Merchandising-Orange County,0,3,NULL,NULL
FIDM-Fashion Institute of Design & Merchandising-San Diego,0,3,NULL,NULL
San Jose Campus,0,3,NULL,NULL
Franciscan School of Theology - San Diego,0,2,NULL,NULL
Golden Gate University-Seattle,0,2,NULL,NULL
Golden Gate University-Silicon Valley,0,2,NULL,NULL
Humphreys College-Modesto,0,2,NULL,NULL
TONI&GUY Hairdressing Academy - Costa Mesa,0,3,NULL,NULL
IDEA at ATEP,0,1,NULL,NULL
Life Pacific University-Virginia,0,2,NULL,NULL
Marymount University - Waterfront Campus,0,2,NULL,NULL
Marymount California University - Lakeside Campus,0,2,NULL,NULL
MiraCosta College - San Elijo Campus,0,1,NULL,NULL
Mount Saint Mary's University - Doheny Campus,0,2,NULL,NULL
San Diego State University-Imperial Valley Campus,0,1,NULL,NULL
San Joaquin General Hospital School of Radiation Technology,0,1,NULL,NULL
San Joaquin Valley College - Hanford,0,3,NULL,NULL
San Joaquin Valley College - Online,0,3,NULL,NULL
San Joaquin Valley College - Bakersfield,0,3,NULL,NULL
San Joaquin Valley College - Fresno,0,3,NULL,NULL
San Joaquin Valley College - Fresno Trades Education Center,0,3,NULL,NULL
San Joaquin Valley College - Ontario,0,3,NULL,NULL
San Joaquin Valley College - Modesto,0,3,NULL,NULL
San Joaquin Valley College - Rancho Cordova,0,3,NULL,NULL
San Joaquin Valley College - Hesperia,0,3,NULL,NULL
San Joaquin Valley College - Temecula,0,3,NULL,NULL
San Joaquin Valley College - Lancaster,0,3,NULL,NULL
San Joaquin Valley College - San Diego,0,3,NULL,NULL
San Joaquin Valley College - Madera,0,3,NULL,NULL
San Joaquin Valley College - Delano,0,3,NULL,NULL
San Joaquin Valley College - Atascadero,0,3,NULL,NULL
Jesuit School of Theology of Santa Clara University,0,2,NULL,NULL
Thomas Aquinas College - New England,0,2,NULL,NULL
Wright Institute (The) -,0,2,NULL,NULL
Colorado Technical University-Denver South,0,3,NULL,NULL
Denver Seminary - Washington DC,0,2,NULL,NULL
Denver Seminary - West Texas,0,2,NULL,NULL
Otero Junior College - La Junta High School,0,1,NULL,NULL
Otero Junior College - East School,0,1,NULL,NULL
Otero Junior College - Fort Lyon Colorado Coalition for the Homeless,0,1,NULL,NULL
Three Rivers Community College - Corrigan-Radgowski Correctional Center,0,1,NULL,NULL
Three Rivers Community College - York Correctional Institution,0,1,NULL,NULL
Porter and Chester Institute of Rocky Hill,0,3,NULL,NULL
Porter and Chester Institute of Enfield,0,3,NULL,NULL
Porter and Chester Institute of Waterbury,0,3,NULL,NULL
Porter and Chester Institute of Chicopee,0,3,NULL,NULL
Porter and Chester Institute of Worcester,0,3,NULL,NULL
Porter and Chester Institute of Canton,0,3,NULL,NULL
Porter and Chester Institute - New London,0,3,NULL,NULL
Delaware Technical Community College-Owens,0,1,NULL,NULL
Delaware Technical Community College-Stanton/Wilmington,0,1,NULL,NULL
Strayer University-Takoma Park Campus,0,3,NULL,NULL
Barry University Law School,0,2,NULL,NULL
Keiser University-Melbourne,0,2,NULL,NULL
Keiser University-Tallahassee,0,2,NULL,NULL
Keiser University-Daytona,0,2,NULL,NULL
Keiser University-Lakeland,0,2,NULL,NULL
Keiser University- Miami,0,2,NULL,NULL
Keiser University-Orlando,0,2,NULL,NULL
Keiser University-Sarasota,0,2,NULL,NULL
Keiser University-Jacksonville,0,2,NULL,NULL
Keiser University-Tampa,0,2,NULL,NULL
Keiser University-Pembroke Pines,0,2,NULL,NULL
Keiser University-Port St Lucie,0,2,NULL,NULL
Keiser University-West Palm Beach,0,2,NULL,NULL
Keiser University-Ft Myers,0,2,NULL,NULL
Keiser University -  Clearwater,0,2,NULL,NULL
Keiser University - New Port Richey,0,2,NULL,NULL
Keiser University - Residential (Flagship),0,2,NULL,NULL
Maynard A. Traviss Technical College - Central Florida Aerospace Academy,0,1,NULL,NULL
Miami Lakes Educational Center and Technical College -,0,1,NULL,NULL
Rasmussen University-Central Pasco,0,3,NULL,NULL
Rasmussen University-Fort Myers,0,3,NULL,NULL
Rasmussen University-Tampa/Brandon,0,3,NULL,NULL
Rasmussen University-Land O' Lakes,0,3,NULL,NULL
East Georgia State College - Statesboro,0,1,NULL,NULL
East Georgia State College - Augusta,0,1,NULL,NULL
Moody Theological Seminary and Graduate School--Michigan,0,2,NULL,NULL
Saint Anthony College of Nursing - Highland Community College Campus,0,2,NULL,NULL
Saint Anthony College of Nursing - Sauk Valley Community College Campus,0,2,NULL,NULL
Triton College - Intl Union of Operating Engr Local 399 Trning Fac.,0,1,NULL,NULL
PJ's College of Cosmetology- Brownsburg,0,3,NULL,NULL
PJ's College of Cosmetology-Crestwood,0,3,NULL,NULL
PJ's College of Cosmetology- Jeffersonville,0,3,NULL,NULL
Ivy Tech Community College-Northcentral,0,1,NULL,NULL
Ivy Tech Community College-Columbus,0,1,NULL,NULL
Ivy Tech Community College-East Central,0,1,NULL,NULL
Ivy Tech Community College-Kokomo,0,1,NULL,NULL
Ivy Tech Community College-Lafayette,0,1,NULL,NULL
Ivy Tech Community College-Northeast,0,1,NULL,NULL
Ivy Tech Community College-South Central,0,1,NULL,NULL
Ivy Tech Community College-Southwest,0,1,NULL,NULL
Ivy Tech Community College-Wabash Valley,0,1,NULL,NULL
Ivy Tech Community College-Richmond,0,1,NULL,NULL
Ivy Tech Community College-Northwest,0,1,NULL,NULL
Ivy Tech Community College-Southeast,0,1,NULL,NULL
Ivy Tech Community College-Bloomington,0,1,NULL,NULL
Ivy Tech Community College-Central Indiana,0,1,NULL,NULL
Indiana Wesleyan University - Marion Design Co.,0,2,NULL,NULL
University of Notre Dame -,0,2,NULL,NULL
Graceland University - Independence,0,2,NULL,NULL
Baker University School of Nursing,0,2,NULL,NULL
Baker University School of Professional and Graduate Studies and Graduate School of Education,0,2,NULL,NULL
Coffeyville Technical Campus,0,1,NULL,NULL
Columbus Technical Campus,0,1,NULL,NULL
Old Town Barber College - KC,0,3,NULL,NULL
PJ's College of Cosmetology- Greenfield,0,3,NULL,NULL
