INSTNM,HIGHDEG,CONTROL,ADM_RATE,UGDS
Marymount University - Waterfront Campus,0,2,NULL,NULL
Marymount California University - Lakeside Campus,0,2,NULL,NULL
MiraCosta College - San Elijo Campus,0,1,NULL,NULL
Mount Saint Mary's University - Doheny Campus,0,2,NULL,NULL
San Diego State University-Imperial Valley Campus,0,1,NULL,NULL
San Joaquin General Hospital School of Radiation Technology,0,1,NULL,NULL
San Joaquin Valley College - Hanford,0,3,NULL,NULL
San Joaquin Valley College - Online,0,3,NULL,NULL
San Joaquin Valley College - Bakersfield,0,3,NULL,NULL
San Joaquin Valley College - Fresno,0,3,NULL,NULL
San Joaquin Valley College - Fresno Trades Education Center,0,3,NULL,NULL
San Joaquin Valley College - Ontario,0,3,NULL,NULL
San Joaquin Valley College - Modesto,0,3,NULL,NULL
San Joaquin Valley College - Rancho Cordova,0,3,NULL,NULL
San Joaquin Valley College - Hesperia,0,3,NULL,NULL
San Joaquin Valley College - Temecula,0,3,NULL,NULL
San Joaquin Valley College - Lancaster,0,3,NULL,NULL
San Joaquin Valley College - San Diego,0,3,NULL,NULL
San Joaquin Valley College - Madera,0,3,NULL,NULL
San Joaquin Valley College - Delano,0,3,NULL,NULL
Jesuit School of Theology of Santa Clara University,0,2,NULL,NULL
Wright Institute (The) -,0,2,NULL,NULL
Colorado Technical University-Denver South,0,3,NULL,NULL
Denver Seminary - Washington DC,0,2,NULL,NULL
Porter and Chester Institute of Rocky Hill,0,3,NULL,NULL
Porter and Chester Institute of Enfield,0,3,NULL,NULL
Porter and Chester Institute of Waterbury,0,3,NULL,NULL
Porter and Chester Institute of Chicopee,0,3,NULL,NULL
Porter and Chester Institute of Worcester,0,3,NULL,NULL
Porter and Chester Institute of Canton,0,3,NULL,NULL
Porter and Chester Institute - New London,0,3,NULL,NULL
Delaware Technical Community College-Owens,0,1,NULL,NULL
Delaware Technical Community College-Stanton/Wilmington,0,1,NULL,NULL
Strayer University-Takoma Park Campus,0,3,NULL,NULL
Barry University Law School,0,2,NULL,NULL
Keiser University-Melbourne,0,2,NULL,NULL
Keiser University-Tallahassee,0,2,NULL,NULL
Keiser University-Daytona,0,2,NULL,NULL
Keiser University-Lakeland,0,2,NULL,NULL
Keiser University- Miami,0,2,NULL,NULL
Keiser University-Orlando,0,2,NULL,NULL
Keiser University-Sarasota,0,2,NULL,NULL
Keiser University-Jacksonville,0,2,NULL,NULL
Keiser University-Tampa,0,2,NULL,NULL
Keiser University-Pembroke Pines,0,2,NULL,NULL
Keiser University-Port St Lucie,0,2,NULL,NULL
Keiser University-West Palm Beach,0,2,NULL,NULL
Keiser University-Ft Myers,0,2,NULL,NULL
Keiser University -  Clearwater,0,2,NULL,NULL
Keiser University - New Port Richey,0,2,NULL,NULL
Keiser University - Residential (Flagship),0,2,NULL,NULL
Maynard A. Traviss Technical College - Central Florida Aerospace Academy,0,1,NULL,NULL
Rasmussen University-Central Pasco,0,3,NULL,NULL
Rasmussen University-Fort Myers,0,3,NULL,NULL
Rasmussen University-Tampa/Brandon,0,3,NULL,NULL
Rasmussen University-Land O' Lakes,0,3,NULL,NULL
East Georgia State College - Statesboro,0,1,NULL,NULL
East Georgia State College - Augusta,0,1,NULL,NULL
Moody Theological Seminary and Graduate School--Michigan,0,2,NULL,NULL
Moody Bible Institute - Spokane,0,2,NULL,NULL
Saint Anthony College of Nursing - Highland Community College Campus,0,2,NULL,NULL
Saint Anthony College of Nursing - Sauk Valley Community College Campus,0,2,NULL,NULL
Triton College - Intl Union of Operating Engr Local 399 Trning Fac.,0,1,NULL,NULL
PJ's College of Cosmetology- Brownsburg,0,3,NULL,NULL
PJ's College of Cosmetology-Crestwood,0,3,NULL,NULL
PJ's College of Cosmetology- Jeffersonville,0,3,NULL,NULL
Ivy Tech Community College-Northcentral,0,1,NULL,NULL
Ivy Tech Community College-Columbus,0,1,NULL,NULL
Ivy Tech Community College-East Central,0,1,NULL,NULL
Ivy Tech Community College-Kokomo,0,1,NULL,NULL
Ivy Tech Community College-Lafayette,0,1,NULL,NULL
Ivy Tech Community College-Northeast,0,1,NULL,NULL
Ivy Tech Community College-South Central,0,1,NULL,NULL
Ivy Tech Community College-Southwest,0,1,NULL,NULL
Ivy Tech Community College-Wabash Valley,0,1,NULL,NULL
Ivy Tech Community College-Richmond,0,1,NULL,NULL
Ivy Tech Community College-Northwest,0,1,NULL,NULL
Ivy Tech Community College-Southeast,0,1,NULL,NULL
Ivy Tech Community College-Bloomington,0,1,NULL,NULL
Ivy Tech Community College-Central Indiana,0,1,NULL,NULL
Harrison College-Anderson,0,3,NULL,NULL
Harrison College-Columbus,0,3,NULL,NULL
Harrison College-Terre Haute,0,3,NULL,NULL
Harrison College-Lafayette,0,3,NULL,NULL
Harrison College-Indianapolis East,0,3,NULL,NULL
Harrison College-Evansville,0,3,NULL,NULL
Harrison College-Fort Wayne,0,3,NULL,NULL
Harrison College-Northwest,0,3,NULL,NULL
Harrison College-Elkhart,0,3,NULL,NULL
University of Notre Dame -,0,2,NULL,NULL
Graceland University - Independence,0,2,NULL,NULL
Baker University School of Nursing,0,2,NULL,NULL
Baker University School of Professional and Graduate Studies and Graduate School of Education,0,2,NULL,NULL
Coffeyville Technical Campus,0,1,NULL,NULL
Columbus Technical Campus,0,1,NULL,NULL
Bellarmine University - Bullitt County,0,2,NULL,NULL
Bellarmine University - Oldham County,0,2,NULL,NULL
PJ's College of Cosmetology- Greenfield,0,3,NULL,NULL
PJ's College of Cosmetology- Muncie,0,3,NULL,NULL
PJ's College of Cosmetology- Indianapolis,0,3,NULL,NULL
PJ's College of Cosmetology- Plainfield,0,3,NULL,NULL
PJ's College of Cosmetology- Louisville,0,3,NULL,NULL
Southeastern Louisiana University - EBR Parish School System Prof Dev,0,1,NULL,NULL
Southeastern Louisiana University - St Amant High School,0,1,NULL,NULL
Empire Beauty School-Bangor,0,3,NULL,NULL
Aesthetics Institute of Cosmetology - Winchester,0,3,NULL,NULL
Cecil College - Elkton Station,0,1,NULL,NULL
Baker College of Owosso,0,2,NULL,NULL
Baker College of Allen Park,0,2,NULL,NULL
Baker College of Auburn Hills,0,2,NULL,NULL
Baker College of Cadillac,0,2,NULL,NULL
Baker College of Clinton Township,0,2,NULL,NULL
Baker College of Jackson,0,2,NULL,NULL
Baker College of Muskegon,0,2,NULL,NULL
Baker College of Port Huron,0,2,NULL,NULL
Baker College Center for Graduate Studies,0,2,NULL,NULL
Davenport University-Warren Location,0,2,NULL,NULL
Davenport University-Kalamazoo Location,0,2,NULL,NULL
Davenport University-Lansing Location,0,2,NULL,NULL
Davenport University-Midland Location,0,2,NULL,NULL
Davenport University-Holland Location,0,2,NULL,NULL
Davenport University-Flint Location,0,2,NULL,NULL
Davenport University-Traverse City Location,0,2,NULL,NULL
Davenport University-Livonia Location,0,2,NULL,NULL
Davenport University-Grand Rapids Downtown,0,2,NULL,NULL
Davenport University - Treasury Site Dimondale,0,2,NULL,NULL
Davenport University - Wayne CCCD,0,2,NULL,NULL
Davenport University - Macomb CC,0,2,NULL,NULL
Davenport University - Schoolcraft College,0,2,NULL,NULL
Anoka-Ramsey Community College-Cambridge Campus,0,1,NULL,NULL
Central Lakes College-Staples Campus,0,1,NULL,NULL
M State - Detroit Lakes Campus,0,1,NULL,NULL
M State - Moorhead Campus,0,1,NULL,NULL
M State - Wadena Campus,0,1,NULL,NULL
South Central College-Faribault,0,1,NULL,NULL
Mesabi Range College,0,1,NULL,NULL
Northland Community and Technical College - East Grand Forks,0,1,NULL,NULL
Rasmussen University-Bloomington,0,3,NULL,NULL
Rasmussen University-Eagan,0,3,NULL,NULL
Rasmussen University-Mankato,0,3,NULL,NULL
Rasmussen University-Brooklyn Park,0,3,NULL,NULL
Rasmussen University-Lake Elmo/Woodbury,0,3,NULL,NULL
Rasmussen University-Blaine,0,3,NULL,NULL
Minnesota State CollegeSoutheast-Red Wing Campus,0,1,NULL,NULL
Copiah-Lincoln Community College Simpson County Center,0,1,NULL,NULL
Copiah-Lincoln Community College-Natchez Campus,0,1,NULL,NULL
University of Mississippi Medical Center,0,1,NULL,NULL
Pearl River Community College-Forrest County Center,0,1,NULL,NULL
Columbia College - Redstone Arsenal,0,2,NULL,NULL
Columbia College - Coast Guard Island,0,2,NULL,NULL
Columbia College - Denver,0,2,NULL,NULL
Columbia College - NAS Jacksonville,0,2,NULL,NULL
Columbia College - Orlando,0,2,NULL,NULL
Columbia College - Crystal Lake Campus,0,2,NULL,NULL
Columbia College - Kansas City,0,2,NULL,NULL
Columbia College - Fort Leonard Wood,0,2,NULL,NULL
Columbia College - Jefferson City,0,2,NULL,NULL
Columbia College - Lake Ozark,0,2,NULL,NULL
Columbia College - Saint Louis,0,2,NULL,NULL
Columbia College - Fort Worth,0,2,NULL,NULL
Columbia College - Salt Lake,0,2,NULL,NULL
Columbia College - Lake County,0,2,NULL,NULL
Columbia College - Naval Station Everett/Marysville,0,2,NULL,NULL
Columbia College - Freeport,0,2,NULL,NULL
Columbia College - Springfield,0,2,NULL,NULL
Columbia College - Rolla,0,2,NULL,NULL
Columbia College - Los Alamitos,0,2,NULL,NULL
Columbia College - Patrick AFB,0,2,NULL,NULL
Columbia College - Lemoore,0,2,NULL,NULL
Columbia College - San Luis Obispo,0,2,NULL,NULL
Columbia College - Fort Stewart,0,2,NULL,NULL
Columbia College - Hunter Army Airfield,0,2,NULL,NULL
Columbia College - Elgin,0,2,NULL,NULL
Columbia College - Hancock Field,0,2,NULL,NULL
Columbia College - Whidbey Island,0,2,NULL,NULL
Columbia College - Fort Drum,0,2,NULL,NULL
Columbia College -  Jacksonville,0,2,NULL,NULL
Columbia College - Fort Sill,0,2,NULL,NULL
Columbia College - San Diego,0,2,NULL,NULL
Columbia College - Mesquite,0,2,NULL,NULL
Evangel University - Assemblies of God Theological Seminary,0,2,NULL,NULL
Lindenwood University-Belleville,0,2,NULL,NULL
City College Montana State University Billings,0,1,NULL,NULL
The University of Montana - Missoula College,0,1,NULL,NULL
New Hampshire Institute for Therapeutic Arts,0,3,NULL,NULL
American Institute,0,3,NULL,NULL
Monmouth University -  Monmouth Park Corporate Center,0,2,NULL,NULL
Olympian Academy of Cosmetology - International Academy of Hair Design,0,3,NULL,NULL
Bard College - Holyoke Microcollege,0,2,NULL,NULL
Berkeley College - Westchester Campus,0,3,NULL,NULL
Briarcliffe College-Bohemia,0,3,NULL,NULL
Culinary Institute of America at Greystone,0,2,NULL,NULL
Culinary Institute of America San Antonio,0,2,NULL,NULL
Jamestown Business College -,0,3,NULL,NULL
Pratt Manhattan-A Division of Pratt Institute,0,2,NULL,NULL
Saint Elizabeth College of Nursing,0,2,NULL,NULL
Gaston College,0,1,NULL,NULL
Hebrew Union College-Jewish Institute of Religion-Cincinnati,0,2,NULL,NULL
Hebrew Union College-Jewish Institute of Religion-Los Angeles,0,2,NULL,NULL
Kettering College - Ollie Davis Medical Arts and Education Center,0,2,NULL,NULL
Mount Carmel College of Nursing - Fairfield,0,2,NULL,NULL
Los Angeles Center,0,2,NULL,NULL
Florida Center,0,2,NULL,NULL
Sacramento Center,0,2,NULL,NULL
New England Center,0,2,NULL,NULL
Winebrenner Theological Seminary -,0,2,NULL,NULL
University of Oklahoma - Douglass Learning Center,0,1,NULL,NULL
University of Oklahoma - Ft. Benning GA - AP,0,1,NULL,NULL
Western Seminary-San Jose,0,2,NULL,NULL
Western Seminary-Sacramento,0,2,NULL,NULL
The Beauty Institute,0,3,NULL,NULL
Bucks County Community College-Upper Bucks Campus,0,1,NULL,NULL
Bucks County Community College-Gene and Marlene Epstein Campus at Lower Bucks,0,1,NULL,NULL
Harrisburg Area Community College-Lancaster,0,1,NULL,NULL
Harrisburg Area Community College-Gettysburg,0,1,NULL,NULL
Harrisburg Area Community College-Lebanon,0,1,NULL,NULL
Harrisburg Area Community College-York,0,1,NULL,NULL
New Castle School of Trades,0,3,NULL,NULL
New Castle School of Trades - East Liverpool Campus,0,3,NULL,NULL
Northampton County Area Community College-Monroe,0,1,NULL,NULL
Villanova University - Summer Music Studies Program,0,2,NULL,NULL
South Hills School of Business and Technology-Altoona,0,3,NULL,NULL
Tennessee College of Applied Technology-Jacksboro -,0,1,NULL,NULL
Galveston College - Charlie Thomas Family Applied Technology Center,0,1,NULL,NULL
San Jacinto College-North Campus,0,1,NULL,NULL
San Jacinto College-South Campus,0,1,NULL,NULL
Southwest School of Business and Technical Careers-South Texas,0,3,NULL,NULL
Southwest School of Business and Technical Careers-Corpus Christi,0,3,NULL,NULL
Texas A & M University Health Science Center,0,1,NULL,NULL
Broadview University - Globe University - Eau Claire,0,3,NULL,NULL
Broadview University - Globe University - Sioux Falls - Teach-Out,0,3,NULL,NULL
Broadview University - Globe University - La Crosse - Teach-Out,0,3,NULL,NULL
Broadview University - Globe University - Madison,0,3,NULL,NULL
Broadview University - Globe University - Wausau,0,3,NULL,NULL
Broadview University - Globe University - Appleton,0,3,NULL,NULL
Snow College-Richfield Campus,0,1,NULL,NULL
Strayer University-Alexandria Campus,0,3,NULL,NULL
Strayer University-Woodbridge Campus,0,3,NULL,NULL
Strayer University-Manassas Campus,0,3,NULL,NULL
Strayer University-Loudoun Campus,0,3,NULL,NULL
Strayer University-Fredericksburg Campus,0,3,NULL,NULL
Strayer University-Henrico Campus,0,3,NULL,NULL
Strayer University-Chesterfield Campus,0,3,NULL,NULL
Strayer University-Chesapeake Campus,0,3,NULL,NULL
Strayer University-Newport News Campus,0,3,NULL,NULL
Strayer University-Virginia Beach Campus,0,3,NULL,NULL
Union Presbyterian Seminary-Charlotte,0,2,NULL,NULL
Washington State University-Vancouver,0,1,NULL,NULL
Washington State University-Spokane,0,1,NULL,NULL
Washington State University-Tri Cities,0,1,NULL,NULL
NUC University - Arecibo,0,3,NULL,NULL
NUC University - Rio Grande,0,3,NULL,NULL
NUC University - Ponce,0,3,NULL,NULL
NUC University - Caguas,0,3,NULL,NULL
NUC University - Mayaguez,0,3,NULL,NULL
University of the Virgin Islands-Albert A. Sheen,0,1,NULL,NULL
Purdue University - Purdue Polytechnic Anderson,0,1,NULL,NULL
Purdue University - Purdue Polytechnic Indianapolis,0,1,NULL,NULL
Purdue University - Purdue Polytechnic South Bend,0,1,NULL,NULL
Purdue University - Purdue Polytechnic New Albany,0,1,NULL,NULL
Purdue University - Purdue Polytechnic Columbus,0,1,NULL,NULL
Purdue University - Purdue Polytechnic Kokomo,0,1,NULL,NULL
Purdue University - Purdue Polytechnic Richmond,0,1,NULL,NULL
Purdue University - Purdue Polytechnic Lafayette,0,1,NULL,NULL
Purdue University - Purdue Polytechnic Vincennes,0,1,NULL,NULL
ECPI University-Newport News,0,3,NULL,NULL
ECPI University-Greensboro,0,3,NULL,NULL
ECPI University-Charlotte,0,3,NULL,NULL
ECPI University-Greenville,0,3,NULL,NULL
ECPI University-Manassas,0,3,NULL,NULL
ECPI University-Charleston,0,3,NULL,NULL
ECPI University-Raleigh,0,3,NULL,NULL
ECPI University-Columbia,0,3,NULL,NULL
ECPI University-Concord,0,3,NULL,NULL
ECPI University-Culinary Institute of Virginia,0,3,NULL,NULL
ECPI University-Virginia Beach Health Sciences,0,3,NULL,NULL
ECPI University-Richmond South,0,3,NULL,NULL
ECPI University-Innsbrook,0,3,NULL,NULL
ECPI University-Richmond West,0,3,NULL,NULL
ECPI University - Roanoke,0,3,NULL,NULL
ECPI University - Orlando,0,3,NULL,NULL
Vista College Amarillo,0,3,NULL,NULL
Vista College Lubbock,0,3,NULL,NULL
Computer Career Center-Las Cruces,0,3,NULL,NULL
Vista College-Beaumont,0,3,NULL,NULL
Vista College-Longview,0,3,NULL,NULL
Vista College-Killeen,0,3,NULL,NULL
Vista College - College Station,0,3,NULL,NULL
Vista College - Ft. Smith,0,3,NULL,NULL
Rob Roy Academy - Woonsocket,0,3,NULL,NULL
YTI Career Institute - Altoona,0,3,NULL,NULL
Nuvani Institute-Uvalde,0,3,NULL,NULL
Nuvani Institute-San Antonio,0,3,NULL,NULL
Nuvani Institute-Del Rio,0,3,NULL,NULL
Nuvani Institute-North Campus,0,3,NULL,NULL
Nuvani Institute-South Campus,0,3,NULL,NULL
Everglades University-Orlando,0,2,NULL,NULL
Everglades University-Sarasota,0,2,NULL,NULL
Everglades University - Tampa,0,2,NULL,NULL
Florida National University-South Campus,0,3,NULL,NULL
Florida National University Training Center,0,3,NULL,NULL
Connecticut Aero Tech  School,0,1,NULL,NULL
York County Community College - Sanford Instructional Facility,0,1,NULL,NULL
Compu-Med Vocational Careers Corp,0,3,NULL,NULL
Osceola Technical College - St. Cloud Campus,0,1,NULL,NULL
Osceola Technical College - Poinciana Campus,0,1,NULL,NULL
Southeastern College-Miami Lakes,0,3,NULL,NULL
Southeastern College-St. Petersburg,0,3,NULL,NULL
Southeastern College-New Port Richey,0,3,NULL,NULL
Southeastern College - Tampa,0,3,NULL,NULL
Strayer University-Rockville Campus,0,3,NULL,NULL
Strayer University-Anne Arundel Campus,0,3,NULL,NULL
Strayer University-White Marsh Campus,0,3,NULL,NULL
Strayer University-Owings Mills Campus,0,3,NULL,NULL
California Aeronautical University,0,3,NULL,NULL
Little Priest Tribal College - Ho Chunk Centre,0,1,NULL,NULL
Blue Cliff College,0,3,NULL,NULL
Franklin Career Institute,0,2,NULL,NULL
IYRS School of Technology & Trades,0,2,NULL,NULL
Texas Barber College - Branch Campus #1,0,3,NULL,NULL
Texas Barber College - Branch Campus #2,0,3,NULL,NULL
Texas Barber College - Branch Campus #5,0,3,NULL,NULL
Design's School of Cosmetology,0,3,NULL,NULL
Strayer University-Nashville Campus,0,3,NULL,NULL
Strayer University-Shelby Oaks Campus,0,3,NULL,NULL
Strayer University-Knoxville Campus,0,3,NULL,NULL
Strayer University-Delaware County Campus,0,3,NULL,NULL
Strayer University-Center City Campus,0,3,NULL,NULL
Strayer University-Lower Bucks County Campus,0,3,NULL,NULL
Strayer University-Warrendale Campus,0,3,NULL,NULL
Strayer University-Allentown Campus,0,3,NULL,NULL
New Directions Beauty Institute,0,2,NULL,NULL
Industrial Technical College - Naguabo,0,3,NULL,NULL
Blake Austin College Beauty Academy,0,3,NULL,NULL
Institute of Health & Technology- Jackson,0,3,NULL,NULL
Rasmussen University-Aurora,0,3,NULL,NULL
Rasmussen University-Romeoville/Joliet,0,3,NULL,NULL
Rasmussen University-Mokena/Tinley Park,0,3,NULL,NULL
