INSTNM,HIGHDEG,CONTROL,ADM_RATE,UGDS
National Personal Training Institute,1,3,NULL,119
Mission Beauty Institute,1,3,NULL,19
Elim Bible Institute and College,2,2,0.9672,106
Beth Medrash of Asbury Park,3,2,0.8438,58
Hope College of Arts and Sciences,2,3,NULL,158
Yeshiva Gedolah Shaarei Shmuel,3,2,0.275,77
Premier Barber Institute,1,3,NULL,63
International Beauty Education Center,1,3,NULL,32
Claremont Lincoln University,4,2,NULL,NULL
Phipps Academy of Barbering,1,3,NULL,29
Hoss Lee Academy,1,3,NULL,57
Indiana Wellness College,1,3,NULL,110
Kenny's Academy of Barbering,1,3,NULL,92
Seattle Film Institute,4,3,NULL,67
Arkansas Colleges of Health Education,0,2,NULL,NULL
Burrell College of Osteopathic Medicine,0,3,NULL,NULL
Glitz School of Cosmetology,1,3,NULL,87
Indiana Wesleyan University-National & Global,4,2,NULL,6280
Northeast Lakeview College,2,1,NULL,4587
Paul Mitchell the School-Jessup,1,3,NULL,132
John Patrick University of Health and Applied Sciences,4,3,NULL,40
University of Saint Katherine,3,2,0.9241,196
Teachers College of San Joaquin,4,1,NULL,643
Totally Cosmo School of Modern Cosmetology,1,3,NULL,25
U.S. Truck Driver Training School,1,3,NULL,173
South Dade Technical College-South Dade Skills Center Campus,1,1,NULL,113
Wongu University of Oriental Medicine,4,2,NULL,NULL
Alabama School of Nail Technology & Cosmetology,1,3,NULL,25
International Diving Institute,1,3,NULL,91
Tulsa Technology Center,1,1,NULL,1245
Ross Medical Education Center-Elyria,1,3,NULL,134
Ross Medical Education Center-Lafayette,1,3,NULL,118
Ross Medical Education Center-Midland,1,3,NULL,53
Paul Mitchell the School-Clear Lake,1,3,NULL,152
Paul Mitchell the School-Nampa,1,3,NULL,117
Academy of Beauty Professionals,1,3,NULL,27
Academy of Beauty Professionals,1,3,NULL,30
Academy of Beauty Professionals,1,3,NULL,27
Kenneth Shuler School of Cosmetology-Goose Creek,1,3,NULL,116
Clovis Community College,2,1,NULL,6678
Boca Beauty Academy-Parkland,1,3,NULL,140
American Beauty Academy-West Valley Campus,1,3,NULL,19
Caribbean Aviation Training Institute Inc,1,3,NULL,222
The College of Health Care Professions-McAllen Campus,2,3,NULL,432
Chamberlain University-North Carolina,3,3,0.6667,179
Chamberlain University-California,0,3,0,226
Spartan College of Aeronautics and Technology,1,3,NULL,140
Harris School of Business-Danbury,1,3,NULL,5
Institute of Beauty Occupations and Technology Course-San Sebastian,1,3,NULL,38
Milan Institute-Bakersfield West,1,3,NULL,79
Purdue University Global,4,1,NULL,1255
Purdue University Global-Milwaukee,4,1,NULL,232
Pima Medical Institute-Dillon,2,3,NULL,43
Arthur's Beauty College,1,3,NULL,57
West Coast University-Center for Graduate Studies,4,3,NULL,NULL
Carolina University,4,2,0.3448,496
National Personal Training Institute-Tampa,1,3,NULL,36
Presbyterian Theological Seminary in America,4,2,NULL,48
HCI College,2,3,0.8182,404
Southern States University,4,3,0.9333,63
Great Lakes Truck Driving School,1,3,NULL,32
America Evangelical University,4,2,NULL,36
Gadsden Technical Institute,1,1,NULL,43
Virginia University of Integrative Medicine,4,2,NULL,NULL
Nashville Film Institute,1,3,NULL,53
Los Angeles Academy of Figurative Art,1,3,NULL,14
Westcliff University,4,3,0.7028,468
World Class Academy of Beauty Careers,1,3,NULL,14
Allied Health Careers Institute,1,3,NULL,82
Sacramento Ultrasound Institute,2,3,NULL,82
Medical Prep Institute of Tampa Bay,3,3,0.5028,245
Elite Institute of Cosmetology,1,3,NULL,21
Regan Career Institute,1,3,NULL,10
Bolivar Technical College,2,2,0.3333,120
Baldy View Regional Occupational Program,1,1,NULL,26
MAK Beauty Institute,1,3,NULL,23
Reformed University,4,2,NULL,110
Mobile Technical Training,1,3,NULL,31
American Barber and Beauty Academy,1,3,NULL,44
Master's Barber & Styling College,1,3,NULL,27
Yeshiva Shaar Ephraim,3,2,NULL,109
California Institute of Arts & Technology,2,3,NULL,526
Elite Cosmetology Barber & Spa Academy,1,3,NULL,113
Cutting Edge Academy,1,3,NULL,77
Yeshiva Bais Aharon,3,2,0.6923,41
Mechon L'hoyroa,3,2,NULL,45
My Beauty & Barber College,1,3,NULL,57
Elyon College,0,2,NULL,41
C. Alexander School of Cosmetology,1,3,NULL,24
Western Michigan University Homer Stryker M.D. School of Medicine,4,2,NULL,NULL
Harmony Health Care Institute,1,3,0.75,54
American Beauty Schools,1,3,NULL,31
Hogan Institute of Cosmetology and Esthetics,1,3,NULL,14
J's Barber College,1,3,NULL,36
Ann Webb Skin Institute,1,3,NULL,134
Apex Academy Hair Skin Nails School of Cosmetology,1,3,NULL,27
The Esthetic Institute,1,3,NULL,145
Kor Beauty Academy,1,3,NULL,14
EduMed Partners,1,3,NULL,40
Massage Institute of Memphis,1,3,NULL,29
Digital Media Institute at InterTech,1,2,0.8182,26
Yeshiva Ohr Naftoli,3,2,0.9,18
Bais Medrash Mayan Hatorah,3,2,0.6471,69
Allgood Beauty Institute,1,3,NULL,8
Ray J's College of Hair,1,3,NULL,11
Delta Designs Cosmetology School,1,3,NULL,45
Gwinnett Institute,2,3,NULL,262
Career Quest Learning Center-Mt. Pleasant,2,3,NULL,60
Kansas City University,0,2,NULL,NULL
Manuel and Theresa's School of Hair Design,1,3,NULL,9
Cincinnati School of Barbering & Hair Design,1,3,NULL,35
L Makeup Institute,1,3,NULL,63
Peloton College,1,3,NULL,70
Northern Technical College,1,3,NULL,29
Purdue University Global-St. Louis,4,1,NULL,232
Purdue University Northwest,4,1,0.3108,8244
Ross Medical Education Center - Kalamazoo,1,3,NULL,72
Ross College-Canton,2,3,NULL,225
Ross College-Grand Rapids North,1,3,NULL,96
East-West University,0,2,NULL,11
American Institute-Somerset,1,3,NULL,200
Platt College-Anaheim,2,3,NULL,349
Advantage Career Institute,1,3,NULL,104
Bull City Durham Beauty and Barber College,1,3,NULL,8
Fortis College-Cutler Bay,2,3,NULL,302
Yeshiva Kollel Tifereth Elizer,3,2,0.5833,94
Strand Institute of Beauty & Esthetics,1,3,NULL,11
Arkansas Welding Academy,1,3,NULL,15
Unitech Training Academy-Baton Rouge,1,3,NULL,54
National American University-Garden City,3,3,NULL,53
National American University-Career Point College Teachout Site,2,3,NULL,42
Empire Beauty School-Tampa,1,3,NULL,71
Empire Beauty School-Lakeland,1,3,NULL,77
Advanced College-Stockton,1,3,NULL,53
Galen College of Nursing-ARH,0,3,NULL,246
The Chicago School of Professional Psychology at San Diego,0,2,NULL,NULL
Tricoci University of Beauty Culture-Janesville,1,3,NULL,58
Unlimited Cosmetology School,1,3,NULL,22
Johnny Matthew's Hairdressing Training School,1,3,NULL,65
The Culinary School of Fort Worth,1,3,NULL,32
Centralia Beauty College,1,3,NULL,58
University of Wisconsin-Milwaukee Flex,3,1,NULL,538
University of Wisconsin-Parkside Flex,1,1,NULL,5
University of Wisconsin Colleges Flex,2,1,0.4444,44
Miller-Motte College-Edge Tech Academy,1,3,NULL,22
Bnos Zion Of Bobov Seminary,2,2,0.8991,122
Carolina Career College,1,3,NULL,60
ABC Adult School,1,1,NULL,90
Polytech Adult Education,1,1,NULL,317
Blush School of Makeup,1,3,NULL,16
Oikos University,4,2,0.4286,62
California Institute of Medical Science,1,3,NULL,8
Union Bible College,3,2,0.9286,56
Pets Playground Grooming School,1,3,NULL,7
San Bernardino Beauty College,1,3,NULL,117
Christina and Company Education Center,1,3,NULL,4
Institute of Medical Ultrasound,1,3,NULL,22
Mystros Barber Academy,1,2,NULL,7
European Medical School of Massage,1,3,NULL,17
Yeshiva Gedolah Tiferes Boruch,3,2,1,63
Yeshiva Chemdas Hatorah,2,2,0.8667,63
Women's Institute of Torah Seminary and College,3,2,0.75,72
Yeshiva Gedolah Keren Hatorah,2,2,0.8846,147
ICOHS College,1,2,NULL,44
Neo-Esthetique European Institute,1,3,NULL,183
Lehigh Valley Barber School,1,3,NULL,23
International Barber College,1,3,NULL,13
Brown Beauty Barber School,1,3,NULL,21
Rexburg College of Massage Therapy,1,3,NULL,46
Yeshiva Gedolah of Cliffwood,3,2,0.5854,84
Goshen School of Cosmetology,1,3,NULL,39
IBS School of Cosmetology and Massage,1,3,NULL,60
UR Beauty & Barber Academy,1,3,NULL,35
Urban Barber College,1,3,NULL,104
Yeshivas Emek Hatorah,2,2,NULL,46
Transitions Career Institute School of Nursing,1,3,NULL,76
Suncoast Technical Education Center,1,1,NULL,54
Stacey James Institute,1,3,NULL,24
Meridian University,4,3,NULL,NULL
Seminary Bnos Chaim,2,2,0.8056,159
Avenue Academy A Cosmetology Institute,1,3,NULL,40
Salon Professional Academy of San Antonio,1,3,NULL,55
Red Lake Nation College,2,1,NULL,129
Princess Institute of Beauty,1,3,NULL,24
Vogue International Academy,1,3,NULL,4
Independent Training & Apprenticeship Program,1,3,NULL,26
Victory Career College,1,3,NULL,97
Winonah's International School of Cosmetology,1,3,NULL,59
Yeshiva Gedola Tiferes Yerachmiel,2,2,0.3333,128
Southeastern Esthetics Institute,1,3,NULL,119
Installer Institute,1,3,NULL,48
Caris College,2,3,NULL,66
Contra Costa Medical Career College,1,3,NULL,963
Anousheh School of Hair,1,3,NULL,10
Another Level Barbering and Cosmetology School,1,3,NULL,42
The Salon Professional Academy-Georgetown,1,3,NULL,37
Elite Academy of Hair Design,1,3,NULL,32
Champion Christian College,3,2,NULL,87
DSDT,1,3,NULL,61
The Salon Professional Academy-Delray Beach,1,3,NULL,24
Lynnes Welding Training-Bismarck,1,3,NULL,16
Toni & Guy Hairdressing Academy-Idaho,1,3,NULL,52
No Grease Barber School,1,3,NULL,11
Pima Medical Institute-San Marcos,1,3,NULL,223
Bryant & Stratton College-Racine,0,3,NULL,103
EDP University of Puerto Rico-Villalba,2,2,1,69
National American University-Killeen,0,3,NULL,0
Wade Gordon Hairdressing Academy,1,3,NULL,34
Chicago School of Professional Psychology at Dallas,0,2,NULL,NULL
American Massage & Bodywork Institute,1,3,NULL,83
KCK Beauty & Barber Academy,1,3,NULL,8
California College of Barbering and Cosmetology,1,3,NULL,105
Texas Tech University Health Sciences Center-El Paso,4,1,NULL,247
Ponce Health Sciences University-Centro Universitario de San Juan,0,3,NULL,NULL
The College of Health Care Professions-South San Antonio,0,3,NULL,143
Innovate Salon Academy,1,3,NULL,62
Chamberlain University-Louisiana,0,3,1,75
Drury University-College of Continuing Professional Studies,3,2,NULL,1419
Global Medical & Technical Training Institute,1,3,NULL,18
Salon Success Academy-West Covina,1,3,NULL,37
Indiana Institute of Technology-College of Professional Studies,3,2,NULL,4456
Advantage Technical College,0,3,NULL,46
Institute of Culinary Education,0,3,NULL,173
Universal Technical Institute-Bloomfield,0,3,NULL,228
Gould's Academy,1,3,NULL,58
Stanbridge University-Los Angeles,0,3,0.5,28
Toni & Guy Hairdressing Academy-Rio Rancho,1,3,NULL,37
Career Quest Learning Center-Bay City Branch,1,3,NULL,65
WellSpring School of Allied Health-Springfield,0,3,NULL,66
Troy University-Phenix City Campus,0,1,NULL,NULL
Troy University-Montgomery Campus,0,1,NULL,NULL
Troy University-Dothan Campus,0,1,NULL,NULL
Troy University-Online,0,1,NULL,NULL
Troy University-Support Sites,0,1,NULL,NULL
Arkansas College of Barbering and Hair Design,0,3,NULL,NULL
Harding School of Theology,0,2,NULL,NULL
Career Academy of Hair Design-Siloam Springs,0,3,NULL,NULL
Career Academy of Hair Design-Rogers,0,3,NULL,NULL
Career Academy of Hair Design-Fayetteville,0,3,NULL,NULL
Career Academy of Hair Design - Fort Smith,0,3,NULL,NULL
University of Arkansas Community College at Hope - Texarkana,0,1,NULL,NULL
Alliant International University-Fresno,0,3,NULL,NULL
Alliant International University-Los Angeles,0,3,NULL,NULL
Alliant International University-San Francisco,0,3,NULL,NULL
Alliant International University-Irvine,0,3,NULL,NULL
Alliant International University-Sacramento,0,3,NULL,NULL
San Jose Campus,0,3,NULL,NULL
Franciscan School of Theology,0,2,NULL,NULL
Golden Gate University-Los Angeles,0,2,NULL,NULL
Golden Gate University-Seattle,0,2,NULL,NULL
Golden Gate University-Silicon Valley,0,2,NULL,NULL
Humphreys College-Modesto,0,2,NULL,NULL
TONI&GUY Hairdressing Academy - Costa Mesa,0,3,NULL,NULL
IDEA at ATEP,0,1,NULL,NULL
Life Pacific University-Virginia,0,2,NULL,NULL
Marymount University - Waterfront Campus,0,2,NULL,NULL
Marymount California University - Lakeside Campus,0,2,NULL,NULL
MiraCosta College - San Elijo Campus,0,1,NULL,NULL
Mount Saint Mary's University - Doheny Campus,0,2,NULL,NULL
San Diego State University-Imperial Valley Campus,0,1,NULL,NULL
San Joaquin General Hospital School of Radiation Technology,0,1,NULL,NULL
San Joaquin Valley College - Hanford,0,3,NULL,NULL
San Joaquin Valley College - Online,0,3,NULL,NULL
San Joaquin Valley College - Bakersfield,0,3,NULL,NULL
San Joaquin Valley College - Fresno,0,3,NULL,NULL
San Joaquin Valley College - Fresno Trades Education Center,0,3,NULL,NULL
San Joaquin Valley College - Ontario,0,3,NULL,NULL
San Joaquin Valley College - Modesto,0,3,NULL,NULL
San Joaquin Valley College - Rancho Cordova,0,3,NULL,NULL
San Joaquin Valley College - Hesperia,0,3,NULL,NULL
San Joaquin Valley College - Temecula,0,3,NULL,NULL
San Joaquin Valley College - Lancaster,0,3,NULL,NULL
San Joaquin Valley College - San Diego,0,3,NULL,NULL
San Joaquin Valley College - Madera,0,3,NULL,NULL
San Joaquin Valley College - Delano,0,3,NULL,NULL
San Joaquin Valley College - Atascadero,0,3,NULL,NULL
Jesuit School of Theology of Santa Clara University,0,2,NULL,NULL
Wright Institute (The) -,0,2,NULL,NULL
Colorado Technical University-Denver South,0,3,NULL,NULL
Denver Seminary - Washington DC,0,2,NULL,NULL
Denver Seminary - West Texas,0,2,NULL,NULL
Otero Junior College - La Junta High School,0,1,NULL,NULL
Otero Junior College - East School,0,1,NULL,NULL
Otero Junior College - Fort Lyon Colorado Coalition for the Homeless,0,1,NULL,NULL
Three Rivers Community College - Corrigan-Radgowski Correctional Center,0,1,NULL,NULL
Three Rivers Community College - York Correctional Institution,0,1,NULL,NULL
Porter and Chester Institute of Rocky Hill,0,3,NULL,NULL
Porter and Chester Institute of Enfield,0,3,NULL,NULL
Porter and Chester Institute of Waterbury,0,3,NULL,NULL
Porter and Chester Institute of Chicopee,0,3,NULL,NULL
Porter and Chester Institute of Worcester,0,3,NULL,NULL
Porter and Chester Institute of Canton,0,3,NULL,NULL
Delaware Technical Community College-Owens,0,1,NULL,NULL
Delaware Technical Community College-Stanton/Wilmington,0,1,NULL,NULL
Strayer University-Takoma Park Campus,0,3,NULL,NULL
Barry University Law School,0,2,NULL,NULL
Keiser University-Melbourne,0,2,NULL,NULL
Keiser University-Tallahassee,0,2,NULL,NULL
Keiser University-Daytona,0,2,NULL,NULL
Keiser University-Lakeland,0,2,NULL,NULL
Keiser University- Miami,0,2,NULL,NULL
Keiser University-Orlando,0,2,NULL,NULL
Keiser University-Sarasota,0,2,NULL,NULL
Keiser University-Jacksonville,0,2,NULL,NULL
Keiser University-Tampa,0,2,NULL,NULL
Keiser University-Pembroke Pines,0,2,NULL,NULL
Keiser University-Port St Lucie,0,2,NULL,NULL
Keiser University-West Palm Beach,0,2,NULL,NULL
Keiser University-Ft Myers,0,2,NULL,NULL
Keiser University -  Clearwater,0,2,NULL,NULL
Keiser University - New Port Richey,0,2,NULL,NULL
Keiser University - Residential (Flagship),0,2,NULL,NULL
Maynard A. Traviss Technical College - Central Florida Aerospace Academy,0,1,NULL,NULL
Rasmussen University-Central Pasco,0,3,NULL,NULL
Rasmussen University-Fort Myers,0,3,NULL,NULL
Rasmussen University-Tampa/Brandon,0,3,NULL,NULL
Rasmussen University-Land O' Lakes,0,3,NULL,NULL
South University-Savannah,0,3,NULL,NULL
East Georgia State College - Statesboro,0,1,NULL,NULL
East Georgia State College - Augusta,0,1,NULL,NULL
Moody Theological Seminary and Graduate School--Michigan,0,2,NULL,NULL
Saint Anthony College of Nursing - Highland Community College Campus,0,2,NULL,NULL
Saint Anthony College of Nursing - Sauk Valley Community College Campus,0,2,NULL,NULL
Triton College - Intl Union of Operating Engr Local 399 Trning Fac.,0,1,NULL,NULL
PJ's College of Cosmetology- Brownsburg,0,3,NULL,NULL
PJ's College of Cosmetology-Crestwood,0,3,NULL,NULL
PJ's College of Cosmetology- Jeffersonville,0,3,NULL,NULL
Ivy Tech Community College-Northcentral,0,1,NULL,NULL
Ivy Tech Community College-Columbus,0,1,NULL,NULL
Ivy Tech Community College-East Central,0,1,NULL,NULL
Ivy Tech Community College-Kokomo,0,1,NULL,NULL
Ivy Tech Community College-Lafayette,0,1,NULL,NULL
Ivy Tech Community College-Northeast,0,1,NULL,NULL
Ivy Tech Community College-South Central,0,1,NULL,NULL
Ivy Tech Community College-Southwest,0,1,NULL,NULL
Ivy Tech Community College-Wabash Valley,0,1,NULL,NULL
Ivy Tech Community College-Richmond,0,1,NULL,NULL
Ivy Tech Community College-Northwest,0,1,NULL,NULL
Ivy Tech Community College-Southeast,0,1,NULL,NULL
Ivy Tech Community College-Bloomington,0,1,NULL,NULL
Ivy Tech Community College-Central Indiana,0,1,NULL,NULL
University of Notre Dame -,0,2,NULL,NULL
Graceland University - Independence,0,2,NULL,NULL
Baker University School of Nursing,0,2,NULL,NULL
Baker University School of Professional and Graduate Studies and Graduate School of Education,0,2,NULL,NULL
Coffeyville Technical Campus,0,1,NULL,NULL
Columbus Technical Campus,0,1,NULL,NULL
Bellarmine University - Bullitt County,0,2,NULL,NULL
Bellarmine University - Oldham County,0,2,NULL,NULL
PJ's College of Cosmetology- Greenfield,0,3,NULL,NULL
PJ's College of Cosmetology- Muncie,0,3,NULL,NULL
PJ's College of Cosmetology- Indianapolis,0,3,NULL,NULL
PJ's College of Cosmetology- Plainfield,0,3,NULL,NULL
PJ's College of Cosmetology- Louisville,0,3,NULL,NULL
Southeastern Louisiana University - EBR Parish School System Prof Dev,0,1,NULL,NULL
Southeastern Louisiana University - St Amant High School,0,1,NULL,NULL
Southeastern Louisiana University - Destrahan High School,0,1,NULL,NULL
