INSTNM,HIGHDEG,CONTROL,ADM_RATE,UGDS
South Dade Technical College-South Dade Skills Center Campus,1,1,NULL,136
Wongu University of Oriental Medicine,4,2,NULL,NULL
Alabama School of Nail Technology & Cosmetology,1,3,NULL,25
International Diving Institute,1,3,NULL,75
Tulsa Technology Center,1,1,NULL,1191
Ross Medical Education Center-Elyria,1,3,NULL,93
Ross Medical Education Center-Lafayette,1,3,NULL,91
Ross Medical Education Center-Midland,1,3,NULL,68
Paul Mitchell the School-Clear Lake,1,3,NULL,200
Paul Mitchell the School-Nampa,1,3,NULL,148
Academy of Beauty Professionals,1,3,NULL,44
Academy of Beauty Professionals,1,3,NULL,44
Academy of Beauty Professionals,1,3,NULL,34
Kenneth Shuler School of Cosmetology-Goose Creek,1,3,NULL,157
Clovis Community College,2,1,NULL,7115
Boca Beauty Academy-Parkland,1,3,NULL,155
American Beauty Academy-West Valley Campus,1,3,NULL,37
Caribbean Aviation Training Institute Inc,1,3,NULL,217
The College of Health Care Professions-McAllen Campus,2,3,NULL,545
Chamberlain University-North Carolina,3,3,0.3333,259
Chamberlain University-California,3,3,0.1667,263
Spartan College of Aeronautics and Technology,1,3,NULL,179
Milan Institute-Bakersfield West,1,3,NULL,23
Purdue University Global,4,1,NULL,32296
Pima Medical Institute-Dillon,2,3,NULL,50
Arthur's Beauty College,1,3,NULL,74
West Coast University-Center for Graduate Studies,4,3,NULL,NULL
Carolina University,4,2,0.4967,439
National Personal Training Institute-Tampa,1,3,NULL,20
Presbyterian Theological Seminary in America,4,2,NULL,42
HCI College,3,3,0.5681,709
Southern States University,4,3,1,74
America Evangelical University,4,2,NULL,65
Gadsden Technical Institute,1,1,NULL,52
Virginia University of Integrative Medicine,4,2,NULL,NULL
Nashville Film Institute,1,3,NULL,33
Los Angeles Academy of Figurative Art,3,3,NULL,5
Westcliff University,4,3,0.7165,981
World Class Academy of Beauty Careers,1,3,NULL,42
Allied Health Careers Institute,1,3,NULL,78
Sacramento Ultrasound Institute,1,3,NULL,28
Regan Career Institute,1,3,NULL,41
Bolivar Technical College,2,2,1,129
Baldy View Regional Occupational Program,1,1,NULL,22
MAK Beauty Institute,1,3,NULL,18
Reformed University,3,2,NULL,151
Mobile Technical Training,1,3,NULL,29
American Barber and Beauty Academy,1,3,NULL,80
Master's Barber & Styling College,1,3,NULL,23
Yeshiva Shaar Ephraim,3,2,NULL,83
California Institute of Arts & Technology,2,3,NULL,332
Elite Cosmetology Barber & Spa Academy,1,3,NULL,141
Cutting Edge Academy,1,3,NULL,91
Yeshiva Bais Aharon,3,2,0.875,24
Mechon L'hoyroa,3,2,NULL,57
My Beauty & Barber College,1,3,NULL,99
Elyon College,2,2,NULL,44
Western Michigan University Homer Stryker M.D. School of Medicine,4,2,NULL,NULL
Harmony Health Care Institute,1,3,0.6364,25
American Beauty Schools,1,3,NULL,37
Hogan Institute of Cosmetology and Esthetics,1,3,NULL,142
J's Barber College,1,3,NULL,33
Ann Webb Skin Institute,1,3,NULL,146
Apex Academy Hair Skin Nails School of Cosmetology,1,3,NULL,35
The Esthetic Institute,1,3,NULL,126
Kor Beauty Academy,1,3,NULL,31
EduMed Partners,1,3,NULL,105
Massage Institute of Memphis,1,3,NULL,24
Metro Detroit Barber College,1,2,NULL,27
Digital Media Institute at InterTech,1,2,0.5,36
Yeshiva Ohr Naftoli,3,2,1,28
Bais Medrash Mayan Hatorah,3,2,0.4688,37
Allgood Beauty Institute,1,3,NULL,16
Ray J's College of Hair,1,3,NULL,35
Delta Designs Cosmetology School,1,3,NULL,30
Gwinnett Institute,2,3,NULL,508
Career Quest Learning Center-Mt. Pleasant,2,3,NULL,150
Kansas City University,0,2,NULL,NULL
Manuel and Theresa's School of Hair Design,1,3,NULL,4
Cincinnati School of Barbering & Hair Design,1,3,NULL,52
L Makeup Institute,1,3,NULL,69
Peloton College,1,3,NULL,160
Northern Technical College,1,3,NULL,23
Maine Media College,4,2,NULL,4
Purdue University Northwest,4,1,0.3028,7184
Ross Medical Education Center - Kalamazoo,1,3,NULL,130
Ross College-Canton,2,3,NULL,279
Ross College-Grand Rapids North,1,3,NULL,246
American Institute-Somerset,1,3,NULL,390
Platt College-Anaheim,3,3,NULL,452
Advantage Career Institute,1,3,NULL,77
Bull City Durham Beauty and Barber College,1,3,NULL,18
Fortis College-Cutler Bay,2,3,NULL,388
Yeshiva Kollel Tifereth Elizer,3,2,0.625,171
Strand Institute of Beauty & Esthetics,1,3,NULL,54
Arkansas Welding Academy,1,3,0.7895,28
Unitech Training Academy-Baton Rouge,1,3,NULL,60
Empire Beauty School-Tampa,1,3,NULL,91
Empire Beauty School-Lakeland,1,3,NULL,92
Galen College of Nursing-ARH,2,3,NULL,509
The Chicago School of Professional Psychology at San Diego,4,2,NULL,NULL
Commercial Divers International,1,3,NULL,69
Tricoci University of Beauty Culture-Janesville,1,3,NULL,56
Unlimited Cosmetology School,1,3,NULL,36
Johnny Matthew's Hairdressing Training School,1,3,NULL,55
The Culinary School of Fort Worth,1,3,0.76,72
Centralia Beauty College,1,3,NULL,26
University of Wisconsin-Milwaukee Flex,3,1,1,590
University of Wisconsin-Parkside Flex,3,1,NULL,145
Miller-Motte College-Edge Tech Academy,1,3,NULL,67
Bnos Zion Of Bobov Seminary,2,2,0.8417,131
ABC Adult School,1,1,NULL,195
Polytech Adult Education,1,1,NULL,351
Blush School of Makeup,1,3,NULL,41
California Institute of Medical Science,1,3,NULL,30
Union Bible College,3,2,0.8261,53
Pets Playground Grooming School,1,3,NULL,13
San Bernardino Beauty College,1,3,NULL,66
Christina and Company Education Center,1,3,NULL,20
Institute of Medical Ultrasound,1,3,NULL,24
Mystros Barber Academy,1,2,NULL,33
European Medical School of Massage,1,3,NULL,12
Yeshiva Gedolah Tiferes Boruch,0,2,1,74
Yeshiva Chemdas Hatorah,3,2,0.8571,74
Women's Institute of Torah Seminary and College,3,2,0.8077,143
Yeshiva Gedolah Keren Hatorah,2,2,0.95,156
ICOHS College,1,2,NULL,100
Neo-Esthetique European Institute,1,3,NULL,155
Lehigh Valley Barber School,1,3,NULL,18
International Barber College,1,3,NULL,43
Brown Beauty Barber School,1,3,NULL,44
Rexburg College of Massage Therapy,1,3,NULL,50
Yeshiva Gedolah of Cliffwood,3,2,0.8182,110
Goshen School of Cosmetology,1,3,NULL,29
IBS School of Cosmetology and Massage,1,3,NULL,56
UR Beauty & Barber Academy,1,3,NULL,16
Urban Barber College,1,3,NULL,146
Yeshivas Emek Hatorah,0,2,0.9444,90
Transitions Career Institute School of Nursing,1,3,NULL,154
Suncoast Technical Education Center,1,1,NULL,55
Stacey James Institute,1,3,NULL,100
Meridian University,4,3,NULL,NULL
Seminary Bnos Chaim,2,2,0.7,218
Avenue Academy A Cosmetology Institute,1,3,NULL,78
Salon Professional Academy of San Antonio,1,3,NULL,92
Red Lake Nation College,2,1,NULL,88
Princess Institute of Beauty,1,3,NULL,44
Vogue International Academy,0,3,NULL,17
Independent Training & Apprenticeship Program,1,3,NULL,36
Victory Career College,1,3,NULL,90
Winonah's International School of Cosmetology,1,3,NULL,175
Yeshiva Gedola Tiferes Yerachmiel,2,2,0.963,154
Southeastern Esthetics Institute,1,3,NULL,123
Installer Institute,1,3,NULL,16
Caris College,2,3,NULL,107
Contra Costa Medical Career College,1,3,NULL,789
Anousheh School of Hair,1,3,NULL,15
Another Level Barbering and Cosmetology School,1,3,NULL,7
The Salon Professional Academy-Georgetown,1,3,NULL,31
Elite Academy of Hair Design,1,3,NULL,40
Champion Christian College,3,2,NULL,78
Chicago Professional Center,1,3,NULL,3
D&S School of Cosmetology,1,3,NULL,10
DSDT,1,3,NULL,124
Houston School of Carpentry,1,3,NULL,132
Reiss-Davis Graduate School,0,2,NULL,NULL
GoodFellas Barber College,1,3,NULL,7
The Salon Professional Academy-Delray Beach,1,3,NULL,53
Lynnes Welding Training-Bismarck,1,3,NULL,12
Toni & Guy Hairdressing Academy-Idaho,1,3,NULL,30
No Grease Barber School,1,3,NULL,11
Pima Medical Institute-San Marcos,2,3,NULL,567
EDP University of Puerto Rico-Villalba,2,2,0.803,171
Wade Gordon Hairdressing Academy,1,3,NULL,71
Chicago School of Professional Psychology at Dallas,4,2,NULL,NULL
American Massage & Bodywork Institute,1,3,NULL,99
KCK Beauty & Barber Academy,1,3,NULL,16
California College of Barbering and Cosmetology,1,3,NULL,260
Texas Tech University Health Sciences Center-El Paso,4,1,NULL,288
Ponce Health Sciences University-Centro Universitario de San Juan,4,3,NULL,NULL
The College of Health Care Professions-South San Antonio,2,3,NULL,375
Innovate Salon Academy,1,3,NULL,117
Chamberlain University-Louisiana,0,3,0.9091,294
Drury University-College of Continuing Professional Studies,3,2,NULL,972
Global Medical & Technical Training Institute,1,3,NULL,102
Salon Success Academy-West Covina,1,3,NULL,58
Indiana Institute of Technology-College of Professional Studies,3,2,NULL,3646
Advantage Technical College,1,3,NULL,486
Institute of Culinary Education,1,3,NULL,299
Universal Technical Institute-Bloomfield,1,3,NULL,940
Gould's Academy,1,3,NULL,130
Toni & Guy Hairdressing Academy-Rio Rancho,1,3,NULL,21
WellSpring School of Allied Health-Springfield,1,3,NULL,80
Medical Career College of Northern California,1,3,0.7,8
Premiere International College,1,3,NULL,17
Kenny's Beauty Academy,1,3,NULL,8
American Fitness and Nutrition Academy,1,3,NULL,12
San Diego Global Knowledge University,3,3,NULL,89
Global Tech College,1,3,NULL,2
Crown Cutz Academy Bristol,1,3,NULL,37
MCI,1,3,NULL,110
Central Pennsylvania Diesel Institute,1,3,NULL,14
Bellasa Professional Institute,1,3,NULL,85
PMCA Pittsburgh Multicultural Cosmetology Academy,1,3,NULL,13
Health and Technology Training Institute,1,2,NULL,44
Yeshiva of Ocean,3,2,0.25,33
Congregation Talmidei Mesivta Tiferes Shmiel Aleksander,3,2,NULL,173
Young Americans College of the Performing Arts,2,2,0.5,27
Pro Beauty Academy,1,3,NULL,86
South Eastern Beauty Academy,1,3,NULL,59
Ohel Margulia Seminary,2,2,0.9643,247
Montana Barber Institute,1,3,NULL,35
Yeshivat Hechal Shemuel,3,2,1,70
Puerto Rico School of Nurse Anesthetists,4,3,NULL,NULL
American Institute of Healthcare & Technology,1,3,0.9,106
Premier Academy of Cosmetology,1,3,NULL,34
Yeshiva Gedolah of Woodlake Village,3,2,0.825,81
Yeshiva Gedola Tiferes Yaakov Yitzchok,3,2,0.5,64
University of Arkansas System eVersity,3,1,NULL,794
Careers Institute of America,1,3,NULL,8
Houston Barber School,1,3,NULL,171
Health-Tech Institute of Memphis,1,3,NULL,15
MIXED Institute of Cosmetology & Barber,1,3,NULL,89
Vski Cosmetology School,1,2,NULL,27
Shear Perfection Academy of Cosmetology,1,3,NULL,93
New York Seminary,0,2,0.6818,127
Deluxe Barber College,1,3,NULL,72
Falcon Institute of Health and Science,1,3,1,102
College Unbound,3,2,NULL,137
Midwest Barber College,1,3,NULL,34
A Better U Beauty Barber Academy,1,3,NULL,35
SANS Technology Institute,4,3,NULL,122
Southern Careers Institute-Waco,1,3,NULL,347
Elevate Salon Institute,1,3,NULL,124
Ponce Health Sciences University-St Louis,4,3,NULL,NULL
Lil Lou's Beauty and Barber College-Hammond,1,3,NULL,17
Arizona College of Nursing-Dallas,0,3,0.95,177
Arizona College of Nursing-Tempe,3,3,0.9512,931
The Salon Professional Academy-Washington DC,1,3,NULL,97
Valley College-Cleveland,1,3,NULL,221
National American University-Kings Bay,3,3,NULL,40
EDP University of Puerto Rico-Humacao,2,2,0.7826,194
EDP University of Puerto Rico-Manati,3,2,0.6769,270
UEI College-Sacramento,1,3,NULL,928
Fortis Institute-Cookeville,2,3,NULL,302
Derech Hachaim Seminary,1,2,0.894,244
Evvaylois Academy School of Beauty,1,2,NULL,17
Avenue Five Institute-South Austin Campus,1,3,NULL,109
Glasgow Caledonian New York College,4,2,NULL,NULL
Pima Medical Institute-San Antonio,1,3,NULL,205
Lotus Professional College,1,3,NULL,76
Christ Mission College,3,2,NULL,42
Esteem Academy of Beauty,1,3,NULL,47
KC Beauty Academy,1,3,NULL,22
Urshan College,3,2,0.8,361
Texas Healthtech Institute,1,3,NULL,58
Xtylo Beauty College,1,3,NULL,56
Tonsorial Arts Barber College,1,3,NULL,47
Michael's Barber & Hair Stylist Academy,1,3,NULL,38
Yeshiva Yesoda Hatorah Vetz Chaim,3,2,NULL,142
North-West College-San Diego,2,3,NULL,180
West Virginia Junior College-United Career Institute,0,3,NULL,52
Aviation Institute of Maintenance-Charlotte,0,3,NULL,185
Ponce Health Sciences University-East,4,3,0.5143,54
Educational Technical College,1,3,NULL,20
Fortis College-Landover,2,3,NULL,712
Stautzenberger College-Rockford Career College,2,3,NULL,578
WellSpring School of Allied Health-Wichita,2,3,NULL,72
Access Careers-Islandia,1,3,NULL,89
American Medical Institute Inc.,1,2,NULL,25
Apex College of Veterinary Technology,2,3,NULL,46
Meryma'at Barber College,1,3,NULL,50
Western Maricopa Education Center,1,1,NULL,175
Bais Medrash of Dexter Park,3,2,0.5,68
Makana Esthetics Wellness Academy,1,3,NULL,53
Oak Valley College,3,2,NULL,59
Paul Mitchell the School-San Jose,1,3,NULL,4
Zion Massage College,1,3,NULL,40
Great Lakes Boat Building School,1,2,NULL,20
Austin Career Institute,1,3,NULL,91
Professional Culinary Academy,1,3,NULL,12
Gather 4 Him Christian College,1,2,NULL,40
Altura College,1,3,NULL,3
Royal Learning Institute,1,3,NULL,22
Hollywood Cultural College,1,3,NULL,18
Mariano Moreno Culinary Institute,1,3,NULL,97
Alder Graduate School of Education,0,2,NULL,NULL
Webb's Barber School of Arts,1,3,NULL,18
Adrian H. Wallace Barber Academy,1,3,NULL,30
St. Louis Med Tech,1,2,NULL,4
Total Beauty Institute,1,3,NULL,12
Pearlands Innovative School of Beauty,1,3,NULL,29
Durant Institute of Hair Design,1,3,NULL,48
Premiere Aesthetics Institute,1,3,NULL,29
Indian Bible College,2,2,NULL,26
Florida Professional Institute,1,3,NULL,12
The Professional Cosmetology Academy,1,3,NULL,53
Hackensack Meridian School of Medicine,0,2,NULL,NULL
Taylor Andrews Academy of Hair Design-Hair Lab Detroit Barber School,1,3,NULL,31
Paul Mitchell the School-Reno-North Tahoe,0,3,NULL,9
Paul Mitchell the School-Fort Lauderdale,0,3,NULL,53
PCI Academy-Iowa City,1,3,NULL,61
Larry's Barber College,0,3,NULL,28
Royal Learning Institute,1,3,NULL,32
Paul Mitchell the School-Richland-Provo,1,3,NULL,167
Arizona College of Nursing-Tampa,0,3,0.875,143
Arizona College of Nursing-Fort Lauderdale,0,3,1,124
Arizona College of Nursing-Tucson,0,3,1,263
Arizona College of Nursing-Phoenix,0,3,0.9091,85
Empire Beauty School-Newport News,0,3,NULL,59
Tricoci University of Beauty Culture-Normal,1,3,NULL,56
The Pennsylvania State University,4,1,0.7827,73189
Elite Welding Academy,1,3,NULL,43
Paul Mitchell the School-Murfreesboro-Nashville,1,3,NULL,183
Dorsey College-Woodhaven,1,3,NULL,149
Pathways College,0,2,1,13
San Joaquin Valley College-Madera,1,3,NULL,86
San Joaquin Valley College-Delano,1,3,NULL,85
San Joaquin Valley College-Atascadero,1,3,NULL,63
San Joaquin Valley College-Rancho Mirage,0,3,NULL,103
San Joaquin Valley College-Santa Maria,0,3,NULL,85
Advantage Technical College-Aguadilla,0,3,NULL,169
San Joaquin Valley College-Porterville,1,3,NULL,122
California University of Science and Medicine,4,2,NULL,NULL
Ruben's Five Star Academy,1,3,NULL,5
Mason Anthony School of Cosmetology Arts & Sciences,0,3,NULL,126
California Institute of Arts & Technology-National City,2,3,NULL,134
Triangle Tech-Chambersburg,0,3,NULL,26
Provo College-Idaho Falls Campus,0,3,NULL,16
Miller-Motte College-Chattanooga 2,0,3,NULL,0
Eagle Gate College-Boise Campus,0,3,NULL,17
Elite Welding Academy South Point,1,3,NULL,2
Troy University-Phenix City Campus,0,1,NULL,NULL
Troy University-Montgomery Campus,0,1,NULL,NULL
Troy University-Dothan Campus,0,1,NULL,NULL
Troy University-Online,0,1,NULL,NULL
Troy University-Support Sites,0,1,NULL,NULL
Arizona State University-West,0,1,NULL,NULL
Arizona State University-Polytechnic,0,1,NULL,NULL
Arizona State University-Downtown Phoenix,0,1,NULL,NULL
Arizona State University - Tucson,0,1,NULL,NULL
Arizona State University - Lake Havasu,0,1,NULL,NULL
Arizona State University - The Gila Valley,0,1,NULL,NULL
Arizona State University - Yuma,0,1,NULL,NULL
Arizona State University - Pinal,0,1,NULL,NULL
Arizona State University - Cochise,0,1,NULL,NULL
Arizona State University - Yavapai,0,1,NULL,NULL
Arizona State University - Pima,0,1,NULL,NULL
Arizona State University - Washington D.C.,0,1,NULL,NULL
Arkansas College of Barbering and Hair Design,0,3,NULL,NULL
Harding School of Theology,0,2,NULL,NULL
Career Academy of Hair Design-Siloam Springs,0,3,NULL,NULL
Career Academy of Hair Design-Rogers,0,3,NULL,NULL
Career Academy of Hair Design-Fayetteville,0,3,NULL,NULL
Career Academy of Hair Design - Fort Smith,0,3,NULL,NULL
University of Arkansas Community College at Hope - Texarkana,0,1,NULL,NULL
Alliant International University-Fresno,0,3,NULL,NULL
Alliant International University-Los Angeles,0,3,NULL,NULL
Alliant International University-San Francisco,0,3,NULL,NULL
Alliant International University-Irvine,0,3,NULL,NULL
Alliant International University-Sacramento,0,3,NULL,NULL
Flashpoint Chicago A Campus of Columbia College Hollywood,0,2,NULL,NULL
FIDM-Fashion Institute of Design & Merchandising-Orange County,0,3,NULL,NULL
FIDM-Fashion Institute of Design & Merchandising-San Diego,0,3,NULL,NULL
San Jose Campus,0,3,NULL,NULL
Franciscan School of Theology - San Diego,0,2,NULL,NULL
Golden Gate University-Seattle,0,2,NULL,NULL
Golden Gate University-Silicon Valley,0,2,NULL,NULL
Humphreys College-Modesto,0,2,NULL,NULL
TONI&GUY Hairdressing Academy - Costa Mesa,0,3,NULL,NULL
IDEA at ATEP,0,1,NULL,NULL
Life Pacific University-Virginia,0,2,NULL,NULL
Marymount University - Waterfront Campus,0,2,NULL,NULL
Marymount California University - Lakeside Campus,0,2,NULL,NULL
MiraCosta College - San Elijo Campus,0,1,NULL,NULL
Mount Saint Mary's University - Doheny Campus,0,2,NULL,NULL
San Diego State University-Imperial Valley Campus,0,1,NULL,NULL
San Joaquin General Hospital School of Radiation Technology,0,1,NULL,NULL
Jesuit School of Theology of Santa Clara University,0,2,NULL,NULL
Thomas Aquinas College - New England,0,2,NULL,NULL
